id,gender,age,signup_method,signup_flow,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,country_destination,action,action_type,action_detail,device_type,secs_elapsed
28,0,30,0,0,0,5,0,0,0,2,3,0,20,4,5,2,306295
85,1,33,0,0,9,7,5,0,0,0,0,0,6,0,2,1,0
102,0,24,1,0,0,2,0,2,0,1,0,2,17,3,3,1,1579
112,3,48,0,0,0,0,0,0,0,0,2,2,36,4,32,2,2889
50,1,37,0,0,0,3,0,1,0,0,0,0,47,0,20,2,452
16,1,29,0,0,0,0,0,1,0,0,0,0,3,0,10,2,50615
32,1,49,0,0,0,0,1,1,0,1,0,0,37,0,8,3,0
18,1,34,0,0,0,1,1,2,0,1,4,0,3,1,32,3,0
149,0,41,0,25,0,0,2,0,0,0,6,5,44,4,10,6,16862
149,1,30,0,0,0,3,0,1,0,0,0,0,2,1,39,3,27574
83,1,24,0,0,0,0,0,3,0,0,1,0,27,4,3,2,0
123,0,44,1,0,0,0,1,3,0,1,0,0,11,1,6,3,1856
88,1,54,0,0,0,1,0,2,0,1,0,4,0,3,3,2,13075
39,1,50,0,0,0,0,0,1,0,3,0,0,1,4,5,2,9429
76,1,27,1,0,0,1,1,2,0,1,0,0,9,2,7,3,1343619
43,3,51,0,0,0,0,5,1,0,0,3,0,15,2,7,2,48120
129,0,30,0,0,1,0,0,0,0,3,0,5,41,4,35,8,36729
95,1,30,1,0,0,7,1,3,0,0,3,0,1,4,6,3,0
113,1,36,1,0,0,2,1,2,0,1,0,1,0,3,9,3,0
71,1,68,1,0,0,2,1,1,0,1,2,0,1,3,6,3,34309
148,1,37,0,0,0,0,0,0,0,0,1,0,10,0,22,2,15115
2,0,80,0,0,0,1,4,0,0,1,0,0,7,0,5,8,117043
24,0,27,0,12,0,4,2,0,2,2,3,0,0,4,10,0,1271
51,1,25,0,0,0,0,0,1,0,0,3,0,0,4,15,2,262780
91,1,29,0,0,0,1,0,0,0,0,0,0,27,4,11,2,8131
84,1,24,1,0,0,3,0,1,0,0,0,1,0,0,8,2,7142
31,3,25,1,0,0,0,0,2,0,0,0,0,38,0,2,2,1193718
131,1,29,0,0,0,0,0,1,0,0,2,0,0,0,13,2,0
0,3,29,0,12,0,4,2,0,3,0,5,0,4,4,10,4,42242
66,3,46,0,0,0,1,1,2,0,0,4,0,33,0,7,3,0
5,1,23,1,0,9,3,1,2,0,1,4,2,5,0,5,3,3584
68,0,23,1,0,0,5,1,2,0,1,2,0,7,4,8,1,17778
44,0,30,1,0,0,1,1,0,0,1,3,1,10,4,15,1,0
115,3,34,0,0,0,0,0,1,0,0,0,0,40,3,6,2,0
129,1,33,0,0,0,0,0,3,0,2,3,0,0,4,10,7,0
22,1,23,1,0,0,1,1,2,0,2,3,0,8,3,6,3,0
121,1,35,0,0,0,3,0,1,0,0,1,0,2,0,18,2,10425
100,1,27,0,0,0,0,0,0,0,0,0,0,31,2,9,2,17860
52,1,28,1,0,0,0,0,0,0,2,0,0,0,4,10,0,0
74,1,24,0,0,0,0,0,1,0,0,2,1,44,1,4,2,80632
121,0,29,1,0,0,0,0,2,0,0,0,5,9,1,9,2,1005
44,1,29,0,0,0,0,0,0,0,7,0,0,4,4,4,0,53874
113,1,26,0,12,0,0,0,0,2,2,6,0,0,4,10,6,3670
133,3,34,0,0,0,0,0,1,0,0,1,0,4,4,29,2,0
64,1,33,0,0,2,7,0,2,0,1,0,0,1,0,10,7,2016
93,0,28,0,0,0,1,1,1,0,1,0,1,20,4,10,3,0
24,3,35,0,25,0,0,0,0,1,5,1,5,3,4,10,6,7298
97,1,30,0,0,0,3,1,0,0,1,3,2,31,6,4,2,7184
138,0,64,1,0,0,1,0,3,0,0,4,0,2,0,2,2,0
5,3,32,0,0,0,2,0,3,0,0,2,3,6,4,10,2,0
15,1,41,1,0,0,0,5,1,0,0,0,0,41,0,5,2,37587
46,0,31,1,0,0,0,0,3,0,0,3,7,16,4,1,2,0
39,1,57,0,0,0,2,1,2,0,1,0,4,5,1,4,3,0
100,0,36,0,0,0,0,0,2,0,0,2,5,1,3,5,1,5382
70,1,53,1,0,0,0,5,2,0,0,0,0,29,0,8,3,1584
142,1,44,0,0,9,0,0,2,0,0,2,0,21,0,19,2,3945
35,1,28,0,0,0,0,0,0,0,0,1,0,1,4,20,6,0
3,1,25,1,12,0,4,2,0,1,4,5,0,15,4,10,4,0
65,1,68,1,0,0,1,0,1,0,3,3,5,4,3,45,1,0
102,1,22,0,25,0,4,0,0,2,2,3,0,3,4,10,4,754616
103,0,32,0,0,1,0,0,0,0,2,10,0,7,4,10,2,13486
115,1,38,1,0,0,0,0,1,0,0,4,0,53,1,23,2,8970
87,1,72,0,0,0,3,0,0,0,0,1,0,3,1,7,2,6013
82,3,39,0,0,0,0,0,0,0,0,1,0,20,0,4,2,0
58,0,28,0,0,0,0,8,0,0,0,3,0,55,1,11,0,0
70,1,31,0,0,0,3,1,1,0,0,3,1,51,0,7,3,0
125,1,72,1,0,0,0,1,2,0,1,0,0,3,1,5,3,4963
45,1,31,0,0,0,1,1,0,0,1,3,4,0,1,5,3,0
68,0,37,0,0,0,0,1,3,0,0,1,0,50,0,4,6,11145
77,0,49,0,0,0,0,0,0,0,0,2,0,7,4,10,8,7047
53,3,36,0,0,0,0,0,1,0,0,1,0,43,4,33,0,23609
9,1,45,1,0,0,0,0,1,0,0,0,0,3,1,6,3,15737
107,1,24,0,12,0,4,2,0,2,0,6,0,8,4,10,6,5601
73,3,66,0,0,9,7,1,1,0,2,4,0,3,0,8,3,0
109,1,28,0,0,0,2,1,0,1,1,2,1,10,4,8,3,0
44,1,27,0,0,0,0,1,1,0,0,3,0,4,0,9,2,0
1,0,25,0,12,0,4,0,0,2,5,6,0,1,4,10,6,0
72,1,39,0,0,0,7,0,1,0,0,1,0,0,4,17,2,16640
149,3,28,0,0,0,0,0,1,0,0,1,0,15,6,5,2,1535
124,3,48,0,0,4,0,0,1,0,0,1,0,30,0,1,2,0
58,1,47,0,0,0,0,0,2,0,0,3,2,8,0,0,2,47112
1,3,24,0,25,0,0,0,0,2,0,10,0,0,4,10,0,0
114,1,42,0,0,0,0,0,0,0,6,1,0,44,4,7,7,12703
119,1,22,0,0,0,5,0,0,0,0,1,0,5,0,19,2,11270
52,0,26,1,0,0,1,1,2,0,1,4,0,0,3,3,3,3784
34,1,19,1,0,0,7,8,1,0,1,0,0,38,1,6,3,8104
97,1,25,1,12,0,4,2,0,3,5,6,0,4,4,10,4,6556
109,1,73,1,0,0,3,1,1,0,3,2,0,4,1,6,1,10199
79,3,39,0,12,0,4,2,0,2,4,3,0,3,4,10,4,12033
133,0,37,0,0,0,0,1,0,0,0,0,0,10,1,9,2,54700
32,0,33,1,25,0,0,0,0,1,5,3,0,2,4,10,7,0
1,0,39,1,0,0,2,1,2,0,1,4,4,2,1,9,3,0
86,0,32,0,0,0,2,1,2,0,1,0,6,2,4,46,3,21120
30,1,37,1,12,0,4,2,0,3,4,6,0,2,4,10,4,37
68,3,39,1,12,0,4,2,0,2,2,0,0,4,4,10,4,18654
93,1,29,0,25,0,0,0,0,0,1,1,0,2,4,10,0,5722
81,1,26,1,12,0,0,2,0,1,2,6,0,8,4,10,6,27382
76,0,26,1,0,2,2,0,0,0,3,3,1,7,2,10,3,4813
144,1,24,1,12,0,4,2,0,3,4,5,0,1,4,11,4,578207
43,0,34,1,0,0,1,0,3,0,0,1,0,4,1,7,2,0
96,1,25,1,0,0,0,2,1,0,6,2,0,1,4,10,2,775
35,0,42,0,0,0,6,0,2,0,3,3,0,5,4,15,2,0
82,0,64,1,0,0,2,0,3,0,1,0,0,5,3,23,3,1013608
111,3,24,0,12,0,0,2,0,2,2,6,0,2,4,11,6,0
114,1,36,1,0,0,1,1,2,0,1,3,0,0,1,6,3,7940
74,1,39,1,0,0,6,1,2,0,3,4,2,5,4,4,3,0
63,1,33,0,0,0,1,0,2,0,1,4,0,106,0,7,3,45313
101,3,21,1,0,0,0,0,1,0,0,1,0,7,4,16,2,4533
90,0,22,1,12,0,0,0,0,0,2,1,0,3,4,10,3,102764
129,1,30,1,12,0,4,2,0,1,2,6,1,27,4,10,4,6353
66,1,31,0,0,0,0,0,0,0,0,0,0,21,2,29,2,0
25,1,28,1,24,0,0,2,0,0,0,1,0,2,4,10,0,0
14,0,41,1,0,0,7,0,0,0,0,4,2,59,4,1,1,42258
117,0,24,0,0,0,0,8,1,0,0,0,0,41,4,9,2,22857
5,1,27,0,0,0,3,1,2,0,1,2,0,4,1,8,3,32680
54,1,31,1,0,0,0,1,3,0,0,0,0,6,1,6,2,0
43,1,43,1,0,4,2,1,1,0,7,2,4,0,2,37,3,34068
118,1,27,1,12,0,4,2,0,3,4,5,0,3,4,10,4,122
113,0,44,1,0,0,0,1,1,0,6,2,0,6,4,10,3,0
19,3,29,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1999
41,1,43,1,0,0,0,1,3,0,0,4,0,0,4,5,2,41258
35,0,24,0,0,0,1,5,2,0,1,0,1,5,1,6,3,0
116,1,28,0,0,0,0,0,0,0,0,0,0,3,0,6,3,8165
68,1,23,0,0,0,1,1,0,0,0,0,1,50,1,6,3,7859
114,0,54,0,0,0,2,1,2,0,1,3,1,14,0,6,1,9372
79,1,33,0,12,0,4,2,0,3,2,3,0,31,4,10,6,0
88,0,68,1,0,0,1,1,0,0,1,3,0,9,3,6,3,9325
65,0,33,0,0,0,0,0,0,0,0,1,0,2,0,8,2,337774
0,1,26,0,12,0,4,2,0,3,2,5,0,9,4,10,0,9951
82,3,27,0,25,0,0,0,0,2,2,3,0,1,4,10,7,0
109,1,24,1,0,0,5,2,0,3,4,5,0,37,4,10,6,0
98,1,25,1,0,0,5,1,2,0,3,2,0,7,0,7,1,14285
27,0,29,1,24,0,0,0,0,2,5,2,3,54,4,10,6,0
92,1,30,1,0,0,0,2,0,2,0,3,3,3,4,8,2,0
40,1,36,0,24,0,0,0,0,1,0,6,0,76,4,10,0,30821
59,1,36,0,0,0,0,0,1,0,0,0,0,28,1,18,3,0
71,1,32,1,0,0,5,0,1,0,0,2,2,4,0,2,2,1396442
42,3,24,1,0,0,1,1,2,0,1,0,0,2,0,4,3,0
38,1,74,1,0,0,0,1,2,0,0,0,2,7,0,4,3,0
74,0,45,0,12,0,4,2,0,3,2,6,0,4,4,10,6,14946
85,1,25,1,0,0,0,0,0,0,0,0,1,5,1,11,2,0
27,3,24,1,0,0,7,1,2,0,0,0,4,14,0,8,3,11404
41,1,30,1,0,0,0,0,3,0,2,3,0,2,2,10,2,3495
0,1,35,1,0,0,6,0,2,0,1,1,0,0,2,0,2,66058
91,0,72,0,0,0,1,1,2,0,1,0,0,23,0,10,3,133314
71,3,64,0,0,0,0,0,2,0,0,1,0,71,0,6,2,30193
75,1,24,0,12,0,4,2,0,3,0,5,0,0,4,9,4,0
67,1,29,1,0,0,0,0,2,0,1,4,0,6,3,9,3,55909
130,1,33,1,0,1,0,0,0,0,0,1,1,4,4,10,1,5527
68,1,21,1,0,0,3,0,2,0,1,0,0,6,3,8,2,18509
80,1,39,1,0,0,3,0,0,0,1,1,4,0,1,3,2,170839
3,3,25,0,25,0,0,0,0,1,0,1,0,33,4,10,6,0
78,1,49,0,0,0,5,1,0,0,2,0,0,23,4,5,3,0
59,3,69,1,0,0,1,0,3,0,1,0,0,74,4,10,1,0
75,0,24,1,0,0,0,1,0,0,0,2,0,11,1,31,3,25672
82,1,76,0,0,0,2,1,3,0,3,1,6,9,5,41,3,46395
72,0,23,0,0,0,0,0,2,0,0,0,0,4,5,25,3,8523
37,0,26,1,0,0,0,0,1,0,0,1,0,0,4,30,2,0
128,1,71,0,0,0,0,0,1,0,0,4,0,3,2,2,2,0
85,3,31,0,0,0,1,1,2,0,3,4,0,39,1,7,3,1309011
120,1,44,1,12,0,0,1,0,1,0,3,0,2,4,10,0,28063
57,1,30,1,0,0,0,0,0,0,0,0,0,0,0,10,3,249310
38,1,47,0,0,0,0,0,1,0,0,2,0,5,0,28,2,43855
64,1,21,1,0,0,0,0,0,0,0,1,0,34,4,10,3,2809
51,1,26,0,0,0,1,1,0,0,3,4,0,4,0,15,1,11037
47,1,27,0,12,0,0,2,0,2,2,6,0,0,4,10,6,0
116,1,30,0,24,0,0,0,0,2,0,1,0,0,4,10,2,41468
88,3,42,0,0,0,0,0,0,0,0,2,0,16,5,2,2,946881
98,3,37,0,0,0,0,0,1,0,0,2,0,5,0,8,2,10650
30,0,24,0,12,0,0,2,0,1,2,3,0,0,4,10,0,14722
45,0,25,0,0,9,1,1,2,0,1,4,0,0,1,4,3,11259
45,1,72,1,0,0,7,1,2,0,1,2,1,1,1,6,3,19046
40,3,52,0,0,0,0,1,2,0,0,0,0,63,1,7,3,44576
74,0,29,0,0,0,0,0,0,0,7,1,0,63,3,10,7,0
6,1,62,0,0,0,7,0,0,0,2,1,0,66,0,5,2,7309
87,0,87,0,0,0,0,0,1,0,0,1,0,39,6,13,2,0
86,0,31,1,0,0,0,1,2,0,6,0,0,0,4,5,2,0
131,1,25,0,0,0,0,0,1,0,0,0,0,34,1,22,2,225957
27,1,25,1,12,0,4,2,0,3,4,5,0,3,4,10,4,0
117,1,43,0,12,0,4,2,0,3,2,5,0,43,4,11,4,5032
2,0,30,1,0,4,0,1,0,0,1,1,9,28,1,3,2,0
95,1,38,0,0,0,2,5,1,0,0,1,0,34,0,10,3,2705
136,3,24,0,24,0,0,2,0,1,5,6,3,9,4,10,6,48676
118,0,36,1,0,0,5,0,0,0,2,0,0,24,4,44,1,122915
109,3,26,0,12,0,0,2,0,3,2,6,0,10,4,10,6,0
7,1,39,0,0,0,0,0,1,0,1,0,0,0,4,10,1,631228
88,1,29,0,0,0,0,0,1,0,0,2,0,1,6,29,2,0
68,0,25,0,0,0,6,1,2,0,1,2,4,67,4,5,2,82000
137,3,30,1,25,0,0,5,0,0,3,3,0,0,4,10,7,21952
37,1,29,1,0,0,0,0,2,0,1,3,0,3,6,10,3,0
47,1,26,0,12,0,0,2,0,3,4,6,0,0,4,10,4,0
104,1,31,0,0,0,5,0,3,0,5,3,0,40,4,10,2,21362
76,0,28,0,0,0,1,1,2,0,1,0,0,3,3,7,2,801306
26,1,24,0,0,0,0,2,0,0,6,3,1,6,1,10,0,0
64,1,21,0,12,0,4,2,0,3,4,5,0,22,4,10,4,856
107,3,39,0,25,0,0,0,0,1,5,6,0,29,4,10,6,0
67,0,25,1,0,0,6,1,1,0,0,3,0,4,4,24,2,61491
110,3,37,0,0,0,0,0,0,0,0,1,0,72,0,8,2,66102
78,1,50,0,0,2,0,5,0,0,0,3,0,45,0,10,2,5931
58,1,34,0,0,0,1,1,2,0,1,2,0,0,1,2,3,1375
0,1,33,1,24,0,0,6,0,2,2,3,0,4,4,10,2,359
105,0,22,1,12,0,4,2,0,3,4,5,1,0,4,10,4,0
22,0,22,1,12,0,0,2,0,1,2,3,3,5,4,11,6,206975
52,0,30,1,0,0,1,1,3,0,1,3,5,31,0,50,3,0
32,0,64,1,0,0,1,1,2,0,3,3,1,4,5,7,3,0
82,1,34,0,0,1,0,0,2,0,0,6,0,4,0,10,2,9151
136,1,93,0,0,0,0,1,1,0,0,0,0,26,1,5,1,73999
115,0,43,1,0,4,2,1,2,0,1,4,0,0,0,2,3,8309
38,1,39,0,0,0,2,0,1,0,2,3,0,35,0,14,2,52989
27,1,69,0,0,0,1,1,2,0,1,2,4,7,3,5,3,0
134,1,27,0,0,0,1,0,0,0,2,0,0,16,1,9,3,32422
124,3,20,0,24,0,0,0,0,1,5,6,0,5,4,10,6,1483
37,3,28,0,0,4,2,0,1,0,0,1,0,0,0,2,2,0
59,1,27,0,0,0,0,0,1,0,0,3,0,7,0,6,2,524
77,0,31,0,24,0,0,0,0,1,0,3,3,34,4,10,6,5999
138,1,36,0,0,0,3,1,1,0,0,0,0,6,0,46,2,0
117,0,19,1,0,0,0,1,0,0,3,3,0,8,4,7,0,34757
80,3,55,0,0,0,0,0,3,0,0,1,0,1,7,7,0,115612
88,3,24,0,0,4,2,0,0,0,1,0,6,9,4,8,2,1548
54,0,83,1,0,0,2,1,3,0,1,4,0,3,0,9,3,8534
82,1,35,0,0,0,0,0,0,0,0,0,0,21,2,7,1,160961
114,1,27,0,0,0,0,0,1,0,1,3,0,7,0,6,3,4159
35,1,30,0,0,0,1,5,0,0,0,2,2,38,3,11,2,47557
69,3,29,1,0,0,0,0,0,1,0,1,0,22,4,10,6,4187
57,3,21,1,0,0,3,1,2,0,3,4,0,6,0,24,3,14526
90,1,27,1,12,0,4,2,0,3,4,5,0,5,4,9,4,0
13,1,25,0,0,0,0,0,0,0,0,0,0,26,4,10,7,668
59,1,29,0,12,0,4,2,0,3,4,5,0,4,4,11,4,18057
22,1,25,1,0,0,0,1,0,0,1,0,0,3,5,31,3,29855
57,0,34,0,0,0,0,0,0,0,0,1,0,13,2,11,2,27149
49,1,39,0,0,9,0,1,1,0,0,1,0,12,0,5,2,6885
21,3,32,0,0,0,0,0,0,0,7,6,0,4,4,11,0,129882
92,0,42,1,0,0,2,1,2,0,1,0,0,7,1,1,3,1979
78,1,28,0,0,0,0,0,0,0,3,3,1,3,4,8,2,13686
108,1,27,0,0,0,1,0,2,0,0,0,0,25,1,6,2,0
51,3,52,1,0,0,2,1,2,0,1,4,0,7,3,5,3,11052
28,0,25,1,12,0,4,2,0,3,4,5,0,0,4,10,4,18721
61,1,43,0,25,0,0,0,0,0,0,1,0,27,2,10,1,0
107,0,31,1,25,0,0,0,0,1,0,1,3,10,4,10,0,0
49,3,36,0,0,0,0,1,1,0,0,4,0,0,2,6,1,3305
66,0,32,0,12,0,4,2,0,3,2,5,0,1,4,11,4,0
77,0,57,1,0,0,5,1,2,0,1,2,0,4,1,11,3,27628
135,3,23,1,0,0,0,0,1,0,0,1,0,5,2,43,2,15468
118,3,23,0,12,0,4,2,0,3,4,5,0,36,4,10,4,0
140,1,38,0,0,0,1,0,1,0,0,3,0,5,0,7,2,1220
64,0,44,0,12,0,4,2,0,3,4,5,0,0,4,10,4,0
109,1,29,1,0,0,1,1,1,0,1,4,2,7,0,20,1,230628
96,1,22,1,12,0,4,2,0,3,4,5,0,0,4,9,4,882
79,1,32,0,0,0,3,1,2,0,0,0,0,34,3,6,2,4282
82,3,53,0,0,0,1,0,1,0,0,0,0,19,2,30,2,15120
98,0,93,0,0,0,7,1,2,0,1,4,1,0,1,4,3,0
90,3,23,0,12,0,4,2,0,3,4,5,3,6,4,10,4,1054
82,0,64,1,0,0,2,1,2,0,1,0,1,35,1,9,3,0
95,1,50,1,0,0,0,5,2,0,0,0,0,21,2,6,3,6595
6,1,34,0,25,0,0,0,0,1,2,6,0,11,4,10,6,13868
98,1,36,1,0,0,0,0,0,0,0,1,0,57,4,10,2,398487
32,0,85,1,0,0,2,1,2,0,1,4,0,6,1,6,3,0
65,1,53,1,0,0,3,1,1,0,1,0,0,41,1,5,3,116222
23,1,32,0,0,5,0,0,1,0,0,4,0,3,1,23,2,9464
76,0,41,1,12,0,4,2,0,3,4,5,0,5,4,10,4,0
139,3,37,0,0,0,0,0,0,0,0,1,0,15,4,10,2,0
80,1,36,0,0,0,0,0,1,0,0,2,0,9,0,49,2,0
60,1,30,0,0,0,3,4,2,0,2,4,2,9,0,27,3,0
27,0,75,1,0,0,1,1,2,0,0,2,0,25,0,3,3,0
76,1,34,1,0,9,0,0,2,0,0,4,0,3,6,7,3,7047
101,0,28,1,0,0,2,6,2,0,2,0,0,6,4,10,4,10337
130,3,25,1,12,0,4,2,0,2,0,6,0,1,4,10,6,579
96,1,27,0,0,0,0,5,1,0,0,0,0,15,2,41,2,9333
81,1,20,0,0,0,1,1,2,0,0,0,4,34,0,7,2,12102
16,0,26,1,0,0,7,1,3,0,0,2,0,5,0,29,0,0
119,1,25,0,12,0,4,0,0,2,2,6,0,3,4,10,1,461
119,1,33,0,0,0,0,0,1,0,0,0,0,17,3,1,7,2436
109,0,54,0,0,0,0,4,1,0,0,0,0,0,1,2,2,1961
19,0,41,1,0,0,3,1,2,0,2,3,0,36,7,8,1,32936
22,0,56,1,0,0,1,0,1,0,3,0,1,2,1,10,2,0
97,0,28,1,24,0,0,0,0,1,5,6,3,19,4,10,6,19170
144,1,37,0,0,0,1,1,3,0,1,1,2,20,1,0,3,7744
60,0,69,1,0,0,1,1,2,0,1,0,1,7,3,7,3,901
81,1,41,0,12,0,4,2,0,3,4,5,0,0,4,10,4,0
89,1,30,1,0,0,0,1,0,1,1,4,1,42,7,5,3,0
54,3,34,0,0,0,0,1,1,0,2,4,0,31,0,8,3,5076
135,1,43,0,0,0,0,0,0,2,0,10,3,47,4,11,3,0
47,0,72,1,0,0,2,1,1,0,3,0,0,5,3,12,1,29092
7,3,38,0,0,0,0,0,0,0,0,1,0,3,2,5,2,12675
127,0,56,0,0,0,7,8,2,0,0,0,1,0,1,7,3,31210
115,1,27,0,0,0,1,1,2,0,1,1,2,19,0,12,2,65495
92,1,34,1,0,0,3,0,2,0,0,1,0,27,0,9,2,35309
7,1,19,0,0,0,0,0,1,0,0,1,0,21,0,18,2,5517
0,0,72,1,0,0,1,1,2,0,1,0,0,4,0,9,3,0
99,0,26,1,0,0,0,0,2,0,3,4,0,2,1,0,2,3099
82,1,56,1,12,0,4,2,0,3,4,5,0,1,4,11,4,0
88,1,38,0,0,0,0,0,1,0,0,2,0,1,1,40,2,0
98,3,30,0,24,0,0,0,0,2,5,1,0,64,4,10,2,4023
16,0,27,1,12,0,4,2,0,2,2,3,0,2,4,11,6,0
98,1,31,1,24,0,0,2,0,2,7,6,0,3,4,10,6,1709
94,1,27,0,0,0,1,1,2,0,0,0,0,8,5,8,2,584658
71,3,25,0,0,0,0,0,1,0,0,1,0,28,1,10,2,5922
0,3,41,0,12,0,4,2,0,3,4,5,0,4,4,10,4,0
83,1,36,0,0,0,0,0,1,0,0,1,0,38,0,9,2,22649
112,1,28,1,0,0,0,0,3,2,2,3,1,5,1,11,0,0
24,1,38,0,0,0,0,1,3,0,0,0,0,32,0,9,1,1679
92,0,41,1,0,4,0,1,2,0,1,2,2,5,0,41,2,9567
5,0,77,1,0,0,2,1,2,0,1,0,0,40,1,7,3,0
20,3,27,0,24,0,0,2,0,1,0,2,0,0,4,11,4,1443
111,0,27,1,0,14,1,0,0,0,0,2,0,2,2,7,6,0
21,0,29,1,0,0,2,1,2,0,3,0,0,2,1,7,3,0
45,0,31,0,0,0,0,0,0,0,0,10,0,23,0,38,2,0
58,1,42,0,12,0,4,2,0,1,4,6,0,4,4,10,4,92
110,1,26,1,0,0,5,1,2,0,0,0,4,23,3,19,3,0
108,1,32,1,25,0,7,0,0,2,6,0,0,0,4,10,7,8071
136,1,21,0,0,0,1,0,3,0,0,0,0,27,4,10,2,413637
96,1,37,1,0,0,0,1,0,0,0,4,2,19,0,8,3,0
35,1,31,0,0,0,0,0,0,0,0,3,0,61,0,15,2,10477
84,1,22,1,0,1,0,0,1,0,1,0,0,40,4,10,3,5024
119,3,27,0,0,0,0,0,1,0,0,1,0,3,0,38,2,2658
100,3,55,0,25,0,0,0,0,1,6,1,0,0,4,10,2,0
25,3,26,1,12,0,0,0,0,2,2,3,0,50,4,10,6,0
129,0,33,0,0,0,0,6,0,0,2,1,0,9,4,10,3,221049
10,1,27,0,0,5,0,1,1,0,0,3,0,0,4,10,2,9492
68,1,24,1,0,0,0,0,3,0,0,0,0,21,1,5,0,0
84,1,46,0,0,0,0,0,1,0,0,1,0,27,0,16,2,8787
79,1,29,0,0,0,0,0,0,0,0,1,0,44,0,6,2,12298
139,1,25,0,0,0,0,0,1,0,0,1,0,36,0,9,0,5182
126,0,45,0,0,0,0,8,1,0,0,1,0,25,3,35,2,3789
91,3,33,0,0,0,0,0,1,1,0,6,0,2,4,10,1,0
52,0,30,0,0,0,0,0,0,0,0,1,0,6,1,7,2,108580
90,1,19,1,0,1,2,1,2,0,1,4,0,10,1,9,3,6443
7,3,37,0,12,0,4,2,0,2,2,6,0,18,4,10,6,14018
137,0,33,0,0,4,0,0,0,0,0,1,0,14,4,16,2,69080
46,1,36,1,0,0,0,1,2,0,0,0,0,2,0,7,2,0
19,1,24,1,12,0,4,2,0,2,5,5,0,43,4,10,4,0
99,3,20,0,12,0,0,0,0,3,6,2,0,42,4,10,0,29355
140,1,28,0,0,0,0,0,1,0,0,0,1,1,0,7,2,0
13,0,30,0,0,0,5,0,2,0,0,3,0,4,0,7,2,1407544
100,1,27,1,0,0,1,1,3,0,1,1,0,1,0,8,3,0
74,1,21,0,12,0,4,2,0,3,4,5,0,0,4,10,6,0
101,0,24,1,0,0,3,1,2,0,0,3,0,41,1,9,3,42295
80,0,26,1,0,0,5,1,2,0,3,0,1,9,3,8,2,0
96,1,27,0,0,0,1,0,1,0,0,2,6,5,4,8,2,5086
33,3,24,0,0,2,0,5,1,0,3,3,0,5,4,0,2,8716
80,1,24,1,12,0,4,2,0,3,4,5,9,2,4,10,4,0
94,1,26,1,0,5,0,5,1,0,0,2,0,31,0,32,2,1415637
125,3,35,0,0,0,7,0,0,0,7,2,2,2,4,21,2,0
137,1,28,1,25,0,0,0,0,1,5,6,0,39,4,10,6,9567
60,0,75,0,0,0,0,0,0,0,0,2,4,0,7,7,7,0
22,0,29,0,0,0,0,0,1,0,0,2,1,22,2,3,3,1209402
82,1,27,0,0,0,0,0,1,0,0,1,0,0,0,26,2,65175
84,1,26,1,12,0,4,2,0,3,4,5,0,3,4,11,4,0
18,1,29,1,0,0,0,0,0,0,0,1,5,27,1,10,8,453129
145,1,23,0,0,0,0,0,1,0,0,1,0,45,1,29,2,29472
48,0,38,1,0,0,7,1,2,0,1,0,0,32,5,6,3,26683
90,0,71,1,0,0,0,6,2,0,1,3,6,1,0,7,3,0
106,0,29,0,0,0,2,1,0,0,6,1,2,15,4,7,2,1357
107,1,28,1,12,0,4,2,0,3,4,5,0,5,4,10,4,0
22,3,75,0,0,0,0,0,1,0,0,1,0,9,0,20,2,1331433
40,3,56,0,0,0,0,0,0,0,0,1,0,47,4,7,1,0
90,1,29,1,12,0,4,2,0,3,4,5,0,4,4,10,4,4534
20,1,47,0,0,0,6,1,2,0,1,2,0,5,3,5,1,4171
45,1,20,1,0,0,0,0,0,0,3,10,0,0,4,22,2,0
122,3,29,0,0,0,0,0,0,0,0,2,0,27,6,4,2,7216
126,0,20,1,24,0,0,0,0,1,2,2,3,10,4,10,3,35732
19,0,27,1,0,1,0,0,1,0,0,0,0,15,4,16,0,2981
57,1,50,0,0,9,3,0,0,0,2,1,0,45,0,48,3,3928
52,1,33,1,0,0,2,0,3,0,3,0,0,38,3,8,3,35929
100,0,54,0,0,0,0,8,2,0,3,3,0,0,1,7,2,0
50,0,62,0,0,4,1,1,2,0,1,0,2,9,1,6,3,0
104,1,23,0,0,0,0,1,2,0,0,0,0,60,1,4,3,14662
143,3,28,0,25,0,0,0,0,1,0,6,0,32,4,10,4,11226
106,1,28,0,0,0,0,0,1,0,0,2,0,12,1,7,3,0
11,1,25,1,12,0,4,2,0,3,2,5,0,1,4,10,4,0
103,1,39,0,0,0,2,4,2,0,3,10,5,37,4,10,1,75461
136,1,25,1,0,0,0,1,2,0,1,0,0,5,0,8,3,0
90,1,53,1,0,0,1,1,2,0,3,3,1,29,4,7,3,143487
112,1,29,1,0,0,1,0,0,0,2,1,0,14,4,10,2,0
77,1,26,1,12,0,4,2,0,3,4,5,0,3,4,10,4,9405
108,0,30,1,12,0,4,2,0,3,4,5,0,14,4,9,4,0
61,0,24,1,0,0,1,1,0,0,0,3,1,33,5,7,3,170521
95,3,25,0,0,0,0,0,0,0,0,1,0,3,4,10,2,907518
66,0,42,0,0,0,3,1,1,0,6,2,3,6,0,5,1,7952
