id,gender,age,signup_method,signup_flow,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,country_destination,action,action_type,action_detail,device_type,secs_elapsed
78,1,23,1,0,0,0,0,0,0,0,1,0,2,0,17,2,3041
128,0,29,1,0,0,0,0,0,0,1,0,0,0,1,1,3,2972
56,0,31,0,0,0,0,0,0,0,1,2,0,39,4,10,3,1852
18,1,63,0,0,0,0,0,1,0,1,0,1,5,1,4,3,1275
8,0,29,0,12,0,4,2,1,3,4,5,0,6,4,10,4,6608
29,1,37,0,0,0,0,0,1,0,1,0,0,30,4,10,2,7297
103,0,42,0,0,4,2,1,2,0,1,2,0,6,0,5,3,0
11,0,65,0,0,0,2,1,2,0,1,0,0,6,1,4,3,2003
105,1,22,0,0,0,5,1,3,0,2,1,4,6,3,5,2,0
27,1,40,0,0,0,7,8,1,0,0,2,2,61,0,20,2,24100
20,1,34,0,0,0,0,0,1,0,0,0,0,7,0,7,2,4832
98,0,22,0,0,0,0,0,0,0,1,0,0,3,1,0,3,0
130,0,35,1,0,0,0,0,1,0,1,0,0,6,1,6,3,0
105,0,30,0,0,0,0,0,0,0,0,0,0,6,3,9,2,2431
72,0,91,1,0,0,0,0,2,0,1,4,5,5,1,6,3,0
7,1,23,1,0,0,4,2,1,0,3,3,0,6,4,10,1,0
15,3,40,0,0,0,1,1,2,0,0,2,2,2,3,8,2,7634
99,1,59,0,0,0,0,0,1,0,0,1,0,52,0,37,2,845
43,0,30,0,0,0,0,0,0,0,3,3,0,3,1,1,0,0
3,0,29,0,0,2,1,1,2,0,1,2,0,21,4,10,3,0
20,1,33,0,0,0,0,0,0,0,1,4,0,45,0,10,3,1136
104,1,31,0,0,0,1,1,2,0,0,1,1,5,1,6,2,5562
39,1,72,0,0,0,7,1,2,0,1,0,0,1,1,2,3,2346
110,1,44,0,12,0,4,1,2,0,1,2,1,4,4,10,4,8882
67,1,67,0,0,0,7,1,1,0,3,3,0,5,1,2,0,0
96,1,53,0,0,0,0,0,1,0,0,1,0,16,2,14,2,282
53,1,44,0,0,0,0,0,1,0,0,2,0,42,4,10,2,44440
121,1,32,0,0,0,0,0,0,0,0,0,0,18,2,12,2,6549
94,3,30,0,0,0,0,0,0,0,0,0,0,5,0,5,3,1222
33,0,25,0,0,0,0,0,1,0,0,0,0,80,4,10,2,42398
80,1,52,0,0,0,0,0,1,0,0,1,0,32,4,10,2,2533
43,0,47,0,0,0,0,0,1,0,0,2,0,51,4,10,2,8895
64,1,64,0,0,0,7,1,1,0,1,0,0,3,1,1,3,513
76,0,38,0,0,0,0,0,1,0,1,0,0,1,1,4,3,1573
127,1,83,1,0,0,0,0,0,0,0,1,0,27,0,33,2,1628
121,3,26,0,0,0,0,0,0,0,0,2,0,28,2,36,2,5731
15,1,37,0,0,0,0,0,0,0,0,0,0,2,0,19,2,0
145,0,55,1,0,0,2,1,2,0,1,0,0,20,4,10,3,0
81,0,71,1,0,0,0,0,2,0,3,3,5,6,1,6,1,3731
22,0,36,0,0,0,1,1,2,0,1,0,0,9,1,4,3,0
88,0,25,0,0,0,0,0,0,0,0,2,0,12,2,15,2,755
80,1,39,0,0,0,0,0,1,0,0,1,0,39,0,20,2,10101
69,1,32,1,0,0,0,0,0,0,1,0,1,4,3,8,3,9012
17,3,28,0,0,0,1,1,2,0,0,1,0,9,0,6,2,27536
92,1,27,1,0,0,1,1,2,0,1,0,1,13,2,3,3,4094
25,1,30,1,0,0,0,0,3,0,0,0,0,8,0,22,2,3798
18,1,71,0,0,0,1,1,2,0,0,1,0,7,4,10,2,7666
16,0,30,0,0,0,1,1,2,0,0,0,0,58,4,10,2,15662
26,0,61,0,0,0,2,1,2,0,1,0,0,6,3,8,3,0
55,1,76,0,0,0,7,1,1,0,1,0,0,1,1,2,3,2037
133,1,26,1,12,0,4,2,0,1,1,0,0,16,4,10,6,3035
111,0,25,0,0,0,0,0,0,0,1,0,0,6,3,3,2,2294
22,0,25,1,0,0,0,0,1,0,3,3,0,2,1,4,0,2353
45,1,34,0,25,0,0,0,0,0,6,10,0,15,0,35,8,31258
138,0,20,0,0,0,0,0,0,0,0,1,0,14,4,10,2,0
104,3,36,0,0,0,0,0,1,0,0,1,0,8,0,6,2,0
47,1,31,0,0,0,0,0,1,0,1,2,0,68,4,10,2,30848
0,1,32,0,0,0,1,1,0,0,0,1,0,25,0,16,2,1682
22,0,31,0,0,0,3,5,0,0,1,0,0,6,4,10,3,0
9,1,68,0,0,0,0,0,1,0,0,2,2,56,4,10,2,31855
125,1,37,1,0,0,0,0,1,0,0,0,0,11,0,8,2,2620
6,1,36,0,0,0,3,1,1,0,1,0,0,93,4,10,6,2042
61,0,35,1,0,0,0,0,0,0,1,4,0,3,3,2,3,0
28,0,62,0,0,0,1,1,2,0,1,0,1,5,1,5,3,1047
19,1,63,0,0,0,7,1,1,0,0,0,0,2,1,1,2,2260
67,1,36,0,0,0,0,0,1,0,1,4,0,2,0,6,3,3359
115,0,26,0,0,0,1,1,2,0,1,0,0,5,1,6,3,7498
149,0,26,1,12,0,4,2,0,2,0,1,0,10,4,10,6,1618
4,1,36,0,0,0,0,0,1,0,0,0,1,9,4,10,6,0
127,3,36,0,0,0,5,1,2,0,2,3,4,7,0,7,2,5013
102,3,25,0,0,0,0,0,0,0,1,2,0,2,1,4,1,5486
126,1,29,1,0,0,0,0,0,0,1,0,1,23,4,10,3,6641
121,1,52,0,0,0,0,0,1,0,0,1,0,8,4,10,2,36443
99,3,27,0,0,0,0,0,0,0,0,2,0,19,4,10,2,0
60,0,28,0,0,0,1,1,2,0,0,0,0,41,0,8,2,0
134,0,27,0,0,2,1,1,2,0,1,2,0,57,4,10,3,5048
137,1,28,0,0,0,0,0,1,0,0,1,0,1,1,4,2,0
83,1,30,0,0,0,1,1,2,0,0,1,0,10,1,6,2,1421
138,0,29,0,0,0,0,0,0,0,1,4,1,19,4,10,3,0
143,0,25,0,0,0,0,0,0,0,0,1,0,63,4,10,2,0
112,3,37,0,0,0,0,0,1,0,0,2,0,6,3,7,2,11243
27,0,72,0,0,0,1,1,0,0,1,2,1,77,4,10,6,1012
78,3,38,0,0,0,5,1,3,0,2,3,4,6,1,5,2,5227
45,1,36,1,0,0,0,0,1,0,0,1,0,5,1,5,2,5353
80,1,27,0,0,0,1,1,2,0,2,1,0,8,4,10,2,40032
55,0,28,0,0,0,0,0,0,0,2,3,0,60,4,10,0,15342
130,0,27,1,0,0,0,0,0,0,1,0,0,6,4,10,3,3052
0,0,38,1,0,0,0,0,1,0,3,3,0,5,3,8,1,0
61,1,39,0,0,0,0,0,1,0,1,2,0,9,0,19,3,2532
100,1,41,0,12,0,4,2,2,0,2,2,1,2,1,6,2,118
123,3,37,0,0,0,0,0,0,0,0,2,0,7,3,7,2,2420
40,1,46,0,0,0,0,0,1,0,0,2,0,65,0,30,2,12486
134,0,29,0,0,0,0,0,0,0,1,2,0,4,3,6,3,3126
32,0,40,0,0,0,1,1,2,0,1,2,0,37,4,10,3,0
88,0,28,0,0,0,0,0,1,0,0,1,0,5,3,6,2,5128
69,1,29,0,0,0,2,1,2,0,0,1,0,23,0,6,2,2415
134,1,56,1,0,0,0,0,0,0,0,1,0,5,1,4,2,5615
118,3,21,0,0,0,0,0,0,0,0,1,0,10,3,7,2,1853
137,1,35,1,0,0,7,1,2,0,0,0,0,10,2,13,2,1677
144,3,48,0,0,0,0,0,0,0,0,1,0,18,0,21,2,3909
142,0,25,0,0,0,0,0,0,0,1,0,0,11,0,5,3,822
140,0,69,1,0,0,7,2,2,0,1,0,0,7,1,1,3,0
29,1,33,0,0,0,0,0,0,0,1,4,1,9,0,7,3,3212
122,1,27,1,0,0,2,0,2,0,0,1,0,41,0,19,2,0
73,3,34,0,0,0,0,0,0,0,0,1,0,23,0,20,2,0
93,0,40,0,0,0,1,1,2,0,0,2,0,6,3,8,2,5600
71,0,35,0,0,0,2,1,2,0,1,0,0,4,1,7,3,2427
75,3,50,0,0,0,0,0,1,0,0,1,0,76,4,10,2,0
37,1,25,0,0,0,1,1,2,0,0,0,0,9,4,10,2,44
128,0,34,0,0,0,0,1,2,0,1,0,0,6,3,8,3,1988
1,0,37,1,0,0,1,1,2,0,3,4,0,64,0,37,3,0
117,1,24,0,0,0,2,1,2,0,1,2,1,25,4,10,3,3530
128,0,24,1,0,0,0,0,1,0,1,0,0,4,3,7,3,6757
15,1,28,1,0,0,0,0,0,0,3,3,0,6,0,7,1,4649
8,1,23,0,0,0,0,0,0,0,0,0,0,6,4,10,2,4378
12,0,29,1,0,0,7,2,0,0,1,3,0,74,4,10,3,41933
9,1,33,0,0,0,0,0,1,0,0,0,0,3,0,16,2,0
120,3,29,0,0,0,1,1,3,0,2,1,4,10,0,35,2,35784
19,1,39,0,0,0,7,0,1,0,1,0,1,20,4,10,6,0
20,0,29,0,0,0,0,0,1,0,1,0,6,39,4,10,3,10454
136,0,26,1,0,0,7,2,1,0,0,0,0,57,0,30,2,38448
133,0,31,1,0,0,3,5,0,0,1,0,0,5,1,4,3,0
80,1,30,1,0,0,1,1,0,0,1,0,0,6,4,10,6,7972
140,0,29,1,0,0,2,1,2,0,1,0,0,4,1,6,3,114
120,0,36,0,0,0,0,1,1,0,1,0,0,6,1,7,3,0
8,1,33,0,0,0,0,0,1,0,0,1,0,36,4,10,2,538
11,1,32,1,0,0,0,0,0,0,1,4,1,5,3,1,3,3146
38,1,32,0,0,0,0,0,0,0,1,4,0,20,4,10,3,0
94,1,33,0,0,0,1,1,2,0,0,2,0,76,4,10,2,5394
23,0,31,0,0,0,1,1,2,0,3,3,0,8,3,7,2,7252
64,3,36,0,0,0,0,0,0,0,0,2,0,20,0,14,2,2819
36,0,37,0,0,0,2,1,2,0,1,4,0,16,2,16,3,2022
46,1,93,0,0,0,0,0,1,0,1,0,0,6,1,5,3,0
27,1,50,0,0,9,0,0,1,0,0,1,0,23,0,17,2,16
118,1,25,0,0,0,1,1,2,0,1,2,0,54,4,10,3,0
91,1,41,0,0,0,1,1,2,0,0,1,0,8,0,10,2,0
115,0,75,0,0,0,2,1,2,0,1,4,0,3,3,2,3,2959
46,1,65,1,0,0,7,2,1,0,1,0,1,7,4,10,6,2329
6,1,32,0,0,0,0,0,0,0,0,0,1,25,4,10,2,2771
116,3,32,0,0,0,0,0,0,0,1,0,0,8,0,20,3,10558
124,0,31,0,0,0,0,0,0,0,1,0,0,6,1,5,3,3833
77,0,24,0,0,0,0,0,1,0,0,0,0,3,1,5,2,9464
146,0,37,1,0,0,3,1,1,0,1,0,0,6,3,1,3,2223
102,0,27,0,0,0,1,1,2,0,3,3,0,8,4,10,2,11464
48,0,28,0,0,0,3,1,1,0,1,0,0,27,0,29,3,1974
85,0,89,1,0,0,2,1,2,0,1,4,0,5,0,7,3,0
14,0,30,0,0,0,2,1,2,0,1,0,0,24,4,10,3,6097
30,1,39,1,0,0,0,0,0,0,1,4,1,89,4,10,8,14358
42,0,32,0,0,0,1,1,2,0,0,0,0,26,4,10,2,0
54,0,25,0,0,0,1,1,2,0,0,0,0,60,4,35,2,34116
77,3,32,0,0,0,0,0,0,0,0,1,0,6,0,6,2,3475
106,0,29,0,0,0,1,1,2,0,0,0,0,63,4,10,2,1189
64,1,25,0,0,0,1,1,2,0,0,0,0,7,4,10,2,1383
138,3,28,0,0,0,0,0,0,0,0,2,0,79,0,31,2,0
14,1,37,0,0,0,0,0,0,0,1,4,1,41,4,10,3,0
59,1,32,0,0,0,0,0,0,0,1,4,0,11,3,9,3,0
24,3,42,0,0,4,1,1,2,0,1,2,0,36,4,10,3,36028
136,0,29,0,0,0,0,0,0,0,0,1,0,19,0,30,2,3614
130,1,31,0,0,0,0,0,0,0,1,0,0,20,4,10,2,32379
25,3,35,0,0,4,1,1,2,0,1,2,0,3,3,5,3,766
8,0,45,0,0,0,0,0,1,0,0,2,0,64,4,10,6,36506
26,1,52,0,0,0,0,0,0,0,0,2,0,12,0,12,2,238
109,1,26,0,0,0,0,0,0,0,0,3,0,6,3,3,1,0
20,1,32,0,0,0,0,0,1,0,1,2,0,18,0,10,2,4224
111,1,30,0,0,0,0,0,0,0,0,1,0,69,0,36,2,2035
41,0,25,0,0,0,0,0,0,2,2,6,0,36,4,10,6,7169
58,3,33,0,0,0,0,0,1,0,0,0,0,27,0,17,2,715
124,1,26,1,12,0,4,2,0,0,1,0,0,18,2,41,2,10737
115,0,33,1,0,0,0,0,0,0,1,4,0,29,0,5,3,5975
109,1,29,0,25,0,0,0,0,1,2,3,0,41,4,10,0,6113
29,0,32,0,0,0,1,1,2,0,1,0,0,82,4,10,6,6482
16,1,71,0,0,0,2,1,2,0,1,2,0,4,1,4,3,8233
45,1,43,0,0,4,2,1,2,0,1,2,0,7,4,10,3,0
5,0,35,0,0,0,2,1,2,0,1,0,0,3,0,1,3,6080
144,0,33,1,0,0,0,0,2,0,1,4,0,3,1,6,3,320
81,3,35,0,0,0,0,0,0,0,0,1,0,3,0,18,2,3243
121,1,25,1,12,0,4,2,2,1,0,1,0,21,0,14,2,10678
5,0,26,0,0,0,0,1,1,0,0,1,0,22,4,10,2,0
42,1,70,0,0,0,1,1,2,0,1,2,1,72,4,10,3,17782
128,1,31,1,0,0,7,2,0,0,1,4,0,2,2,2,3,2177
73,0,23,0,0,0,0,0,1,0,2,3,0,6,0,25,2,3258
80,0,93,1,0,0,0,0,2,0,1,4,5,6,4,10,3,0
80,1,62,0,0,0,1,1,2,0,1,0,1,4,3,2,3,8282
111,1,38,0,0,0,0,0,0,0,1,0,1,1,1,2,3,4856
139,1,28,1,0,0,0,0,0,0,0,0,0,93,4,10,2,2253
84,1,63,1,12,0,4,2,0,3,1,5,1,8,4,10,3,1370
87,0,92,1,0,0,0,0,2,0,1,0,5,6,0,6,3,10893
67,3,29,0,0,0,0,0,0,0,0,0,0,3,1,4,2,2449
141,0,47,0,0,0,0,0,1,0,0,1,0,2,3,4,2,942
107,3,36,0,0,0,0,0,0,0,1,2,1,9,0,6,3,0
60,3,24,0,0,0,0,0,1,0,0,2,0,41,3,8,2,1170
127,1,62,1,0,0,0,0,0,0,0,1,0,39,0,23,2,2460
1,1,29,0,25,0,0,0,0,1,2,3,0,20,4,10,0,33411
85,3,29,0,0,0,1,1,2,0,0,3,0,34,3,6,2,663
142,0,26,0,0,0,0,0,0,0,0,0,0,1,1,3,2,11508
16,0,29,0,0,0,0,0,1,0,1,4,0,10,0,7,3,2648
141,0,48,0,0,0,0,0,1,0,0,1,0,42,2,14,2,26861
119,3,37,0,0,0,0,0,0,0,0,1,0,24,4,10,2,6220
63,0,36,0,0,0,0,0,1,0,1,0,1,27,4,10,3,3109
7,0,38,0,0,0,1,1,2,0,1,0,0,7,3,8,3,5270
68,0,22,0,0,0,3,1,0,0,0,0,0,7,1,5,2,3803
110,1,31,0,0,0,0,0,0,0,0,2,0,24,2,14,2,3066
94,3,43,0,0,0,1,1,2,0,0,2,0,7,1,5,2,4426
102,0,25,0,0,0,0,0,0,0,0,0,7,13,2,13,2,0
32,0,28,0,0,0,1,1,2,0,0,0,0,2,1,1,2,1582
15,1,35,0,0,0,0,0,0,0,1,0,1,2,1,0,3,0
81,0,24,0,0,0,0,0,0,0,0,0,0,62,2,15,2,7115
110,3,32,0,0,0,0,0,0,0,0,2,0,4,3,6,1,297
29,0,28,1,12,0,4,2,0,0,3,3,0,8,4,10,3,0
21,1,30,0,0,0,1,1,1,0,0,1,0,29,0,17,2,8299
2,0,27,1,0,0,1,1,2,0,1,4,0,67,4,10,3,7722
21,0,27,0,0,0,1,1,2,0,3,3,0,4,3,7,1,2761
47,0,31,0,0,0,0,0,0,0,7,0,0,50,4,10,7,20177
113,3,31,0,0,0,0,0,0,0,0,2,0,9,4,10,2,0
43,0,26,0,0,0,0,0,0,0,0,2,0,69,4,10,2,18117
67,0,37,0,0,0,1,1,2,0,0,0,0,5,3,5,2,0
25,1,28,0,0,0,6,1,2,0,3,3,0,1,0,1,1,0
20,1,28,1,12,0,4,2,0,1,0,0,0,8,0,6,2,0
11,3,30,0,0,0,2,1,2,0,1,0,0,4,1,5,3,8739
139,0,27,1,0,0,0,0,0,0,1,0,0,59,4,10,3,0
109,1,61,0,0,0,0,0,0,0,0,1,0,4,0,7,2,3128
24,0,30,0,0,0,3,1,1,0,1,0,0,66,4,10,3,0
63,0,32,0,0,0,3,1,1,0,1,0,0,8,3,6,3,14954
25,0,38,0,0,0,0,0,1,0,1,0,3,77,4,10,6,0
48,3,55,0,0,0,0,0,0,0,0,1,0,79,2,42,2,2568
123,0,36,0,0,0,1,1,2,0,1,0,0,18,2,15,3,6809
41,0,36,1,0,0,0,0,1,0,1,4,5,31,4,10,3,26026
72,0,36,0,0,0,2,4,1,0,1,0,0,0,1,1,3,116
30,1,29,1,0,0,0,0,0,0,0,0,0,6,1,0,2,0
17,0,36,1,0,0,1,1,2,0,3,3,0,7,0,7,1,2189
75,0,68,0,0,0,2,1,2,0,1,0,0,4,1,5,3,0
40,0,28,1,0,0,7,2,1,0,0,0,0,3,3,23,2,2560
29,1,64,0,0,0,1,1,1,0,0,1,0,20,4,10,2,18930
60,0,60,0,0,0,1,1,0,0,1,2,1,23,4,10,3,2727
102,1,29,0,0,0,0,0,0,0,0,0,0,21,4,10,2,0
123,1,89,1,0,0,0,0,1,0,0,1,0,7,0,6,2,0
29,0,26,1,0,0,0,0,0,0,1,0,1,7,1,5,3,7445
31,1,29,0,0,0,0,0,0,0,1,2,0,1,0,16,3,6654
54,3,50,0,0,0,0,0,0,0,0,1,0,8,3,7,2,0
122,0,27,0,0,0,1,1,2,0,1,0,0,14,2,13,3,3119
138,0,26,1,0,0,2,1,2,0,1,0,0,0,1,2,3,0
12,3,33,0,25,0,0,0,1,1,0,1,0,18,4,10,2,0
0,0,36,0,0,0,1,1,1,0,3,3,0,8,3,8,1,2711
34,1,31,0,0,0,0,0,0,0,6,10,0,67,4,10,8,36860
80,1,23,0,0,0,1,1,2,0,0,1,1,26,4,10,2,384
22,1,27,0,0,0,1,1,2,0,1,0,0,68,4,10,3,1175
97,0,29,0,0,0,0,0,1,0,3,0,0,6,3,4,1,0
4,3,21,0,0,0,1,1,2,0,0,0,0,0,2,1,0,0
92,1,24,0,0,2,1,1,2,0,1,2,1,62,3,30,3,7540
124,0,25,0,0,0,0,0,1,0,2,0,0,41,0,8,2,7159
127,1,24,1,0,0,1,1,2,0,0,0,1,3,1,2,2,0
65,1,29,1,0,0,7,6,3,0,1,0,0,6,0,8,3,3420
109,1,29,0,0,0,1,1,2,0,0,0,1,6,3,6,3,0
116,1,78,0,0,0,0,0,1,0,0,1,0,7,0,5,2,0
66,1,38,0,0,0,2,1,2,0,1,0,0,18,0,19,3,0
92,0,31,0,0,0,0,0,0,0,0,0,0,61,4,10,3,8472
20,0,33,0,0,0,0,0,0,0,1,0,0,6,3,2,3,0
110,3,37,0,25,0,0,0,0,1,0,6,0,76,4,10,0,26080
61,1,38,0,0,0,0,0,0,0,1,2,1,8,4,10,3,0
123,1,27,1,0,0,7,1,2,0,0,0,0,23,2,12,2,444
114,1,24,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
116,0,30,1,0,0,0,0,0,0,0,1,0,3,1,5,2,0
24,3,24,0,0,0,1,1,2,0,1,3,0,15,2,29,3,38755
143,3,33,0,0,0,0,0,0,0,0,1,0,26,4,10,2,879
122,3,32,0,0,0,0,0,0,0,0,0,1,5,1,5,2,4056
113,1,34,0,0,0,0,0,0,0,0,0,1,9,3,8,2,759
20,1,33,0,0,0,0,0,1,0,0,0,0,16,0,20,2,6369
140,0,34,1,0,0,1,1,2,0,1,4,1,2,0,6,3,4733
77,3,35,0,0,0,0,0,0,0,1,2,0,14,0,13,1,8778
39,0,30,0,0,0,3,0,1,0,0,0,0,14,2,12,2,0
48,0,21,0,0,0,3,5,0,0,0,0,0,8,3,7,2,5347
100,0,27,1,0,0,0,0,0,0,1,3,0,60,4,10,3,13822
107,1,29,1,0,0,0,0,0,0,0,1,0,5,3,3,2,2985
132,1,39,0,0,0,0,0,0,0,0,1,0,8,1,6,2,1046
78,3,37,0,0,0,0,0,0,0,0,2,0,23,2,34,2,0
14,3,33,0,0,0,1,1,0,0,0,1,1,6,0,7,2,8552
28,3,25,0,25,0,0,0,0,0,5,6,0,57,4,10,1,8564
67,0,37,1,0,0,0,1,2,0,1,0,0,2,0,6,3,0
67,0,74,0,0,0,0,0,1,0,1,4,2,38,4,10,3,11820
101,1,28,0,0,0,1,1,2,0,0,0,0,21,4,10,2,2902
84,1,30,1,0,0,1,1,2,0,0,0,0,8,3,8,2,0
70,3,33,0,0,0,1,1,2,0,0,1,4,10,3,7,2,11739
104,0,24,0,0,0,0,0,0,0,3,3,0,9,3,9,1,0
22,0,30,1,0,0,0,0,1,0,1,0,0,63,4,10,3,3656
121,1,23,1,12,0,4,2,0,1,0,1,0,19,4,10,2,3036
126,1,32,0,0,0,0,0,1,0,1,0,1,30,4,10,3,0
82,1,28,0,0,0,1,1,2,0,1,0,0,41,2,0,3,7168
102,0,26,1,12,0,4,2,0,2,2,3,0,33,4,10,6,8560
26,1,55,0,0,0,0,0,1,0,0,1,0,8,4,10,2,0
11,0,31,1,0,0,1,1,2,0,1,4,0,5,0,29,3,3092
107,1,25,0,0,0,0,0,0,0,0,1,0,7,0,7,2,4097
5,1,24,0,0,0,0,0,0,0,0,0,0,7,4,10,2,1602
30,0,29,0,0,0,2,1,2,0,1,0,0,2,3,5,3,0
51,0,28,0,0,0,1,1,3,0,2,3,0,74,0,31,2,51314
117,3,24,0,0,0,0,0,0,0,1,2,0,6,0,6,1,4517
88,1,25,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1064
89,0,28,0,0,0,0,0,1,0,3,3,0,4,1,5,1,1737
69,3,28,0,0,0,0,0,1,0,0,1,0,74,6,30,2,26441
22,0,41,0,0,0,2,1,2,0,1,0,0,0,1,1,3,823
14,0,31,1,0,0,0,0,0,0,3,3,0,17,4,10,1,37876
100,1,28,1,0,0,0,0,0,0,0,0,0,27,4,10,2,3133
47,0,25,0,0,0,1,1,3,0,0,1,0,4,3,7,2,0
31,0,20,0,0,0,3,5,0,0,0,0,0,5,1,2,2,0
35,0,29,0,0,0,0,0,0,0,5,0,0,62,4,10,6,0
30,0,26,0,0,0,0,0,1,0,3,3,0,4,1,7,1,1993
27,1,50,0,0,0,0,0,1,0,0,2,0,102,4,10,6,1677
20,1,35,1,0,0,0,0,2,0,3,3,0,7,1,1,1,3438
42,0,26,0,0,0,2,1,2,0,1,0,0,6,4,10,3,6733
17,0,61,1,0,0,1,1,2,0,1,4,0,6,0,7,3,6801
24,0,55,0,0,0,3,1,1,0,3,3,0,0,1,1,0,6420
23,0,31,1,0,0,0,0,1,0,1,4,0,4,1,5,3,0
22,1,27,0,0,0,5,1,1,0,2,3,0,2,1,1,2,0
15,1,29,0,0,0,0,0,0,0,1,4,1,5,0,6,3,0
8,1,33,1,0,0,0,0,0,0,1,4,1,6,1,5,3,0
91,1,55,0,0,0,1,1,0,0,0,1,0,4,0,6,2,1620
60,1,42,0,0,0,0,0,1,0,0,1,0,21,4,10,2,27632
34,1,30,0,0,0,0,0,1,0,0,0,0,43,4,10,2,5478
93,1,23,0,0,0,1,1,2,0,0,1,0,21,0,22,2,4981
40,0,55,0,0,0,1,1,1,0,3,3,0,0,1,1,0,0
10,0,28,0,0,0,0,0,1,0,1,0,0,9,4,10,6,0
45,0,61,1,0,0,1,1,0,0,0,2,1,10,4,10,6,213
13,1,39,0,0,0,0,0,1,0,0,0,1,9,4,10,6,302
53,0,24,0,0,2,1,1,2,0,1,2,1,13,3,13,3,3689
31,0,60,0,0,0,0,0,0,0,1,2,1,9,4,10,3,2804
8,1,25,1,0,0,0,0,1,0,0,0,0,16,4,13,2,8541
107,0,22,0,0,0,0,0,0,0,0,2,0,18,2,14,2,0
141,3,31,0,0,0,0,0,0,0,0,1,0,17,4,10,2,0
91,1,25,0,12,0,1,1,2,0,2,2,0,7,0,7,2,0
120,1,36,0,0,0,0,0,1,0,0,1,0,57,4,10,2,7557
106,1,24,1,12,0,4,2,0,1,0,0,0,2,4,10,2,340
94,1,69,0,0,9,0,0,1,0,0,1,0,23,4,10,2,47540
8,0,46,0,0,0,1,1,2,0,1,4,0,6,0,5,3,0
144,1,28,0,0,0,0,0,0,0,1,0,1,2,0,6,3,973
76,1,28,0,0,0,1,1,2,0,0,1,0,6,0,5,2,0
95,0,25,0,0,0,0,0,0,0,0,0,0,16,4,10,2,4973
128,0,28,1,0,0,0,0,1,0,0,0,0,32,4,10,2,1584
5,0,35,0,0,0,1,1,2,0,1,4,0,4,1,7,3,2097
21,1,65,0,12,0,4,2,0,2,0,6,1,10,4,10,6,7875
121,1,31,0,0,0,0,0,0,0,0,0,0,17,2,16,2,5201
41,0,27,0,0,0,0,0,0,0,1,4,2,29,0,31,3,2618
126,1,27,1,0,0,1,1,2,0,1,0,0,6,0,6,3,2150
36,0,30,0,0,0,1,1,2,0,1,0,0,66,4,10,3,8441
59,0,35,1,0,0,0,0,2,0,1,0,5,8,1,6,3,11979
75,3,29,0,0,0,1,1,2,0,0,3,4,35,3,6,2,6568
25,3,27,0,0,0,0,0,0,0,0,6,0,8,4,10,2,1373
7,1,23,1,12,0,4,2,0,3,4,5,1,6,4,10,6,0
9,0,81,1,0,0,0,0,2,0,1,4,1,6,4,10,3,8449
41,1,32,1,0,0,0,0,0,0,0,0,0,9,0,16,2,2194
0,0,55,1,0,0,1,1,2,0,1,4,0,6,0,7,3,1721
18,3,30,0,0,0,0,0,0,0,1,2,1,8,4,10,3,17131
109,1,41,0,12,0,4,2,0,3,4,5,1,21,4,10,4,7341
27,0,28,1,0,0,0,0,1,0,0,0,0,5,1,5,2,0
52,1,25,0,0,0,0,0,0,0,1,0,1,4,4,10,3,7054
69,1,25,0,0,0,1,1,2,0,0,1,1,10,0,7,2,3215
118,1,51,0,0,0,0,0,1,0,0,1,0,57,4,10,2,23688
72,3,34,0,0,0,0,0,1,0,0,2,0,34,0,18,2,1020
10,0,38,0,24,0,4,2,1,2,2,0,0,41,4,10,6,3495
20,1,69,1,0,0,4,2,1,0,3,3,0,5,0,5,1,4195
40,0,33,0,0,0,3,1,0,0,0,0,0,6,0,7,2,0
13,0,58,0,0,0,1,1,2,0,1,4,0,17,4,10,3,1025
26,3,27,0,0,0,5,1,3,0,3,3,4,4,0,7,1,7503
19,1,25,0,25,0,0,0,0,1,2,3,0,7,4,10,2,772
75,0,66,0,0,0,2,1,2,0,1,0,0,4,1,1,3,6676
28,1,33,0,0,0,1,1,2,0,0,1,0,21,4,10,2,33531
133,1,30,0,25,0,0,0,0,1,0,3,0,8,0,31,0,4813
128,1,31,1,0,0,0,0,0,0,1,0,0,19,2,2,3,0
102,1,57,0,0,0,0,0,0,0,0,1,0,8,4,10,2,10480
118,3,37,0,25,0,0,0,0,1,0,1,0,6,4,10,2,5575
126,3,43,0,0,4,2,1,2,0,1,2,0,0,3,5,3,5545
6,1,37,0,0,0,0,0,1,0,0,1,0,9,0,11,2,0
59,0,33,0,0,0,0,0,0,0,1,4,2,4,1,5,3,8100
31,0,23,0,0,0,1,1,2,0,0,0,0,33,4,10,2,6577
9,1,33,1,0,0,0,2,0,0,3,3,0,7,0,7,1,6399
61,0,77,0,0,0,1,1,1,0,1,4,0,40,0,39,3,11965
99,3,31,0,0,0,0,0,0,0,0,1,0,18,2,14,2,2814
101,0,27,0,0,0,0,0,0,0,3,3,0,6,0,6,1,0
87,1,25,0,0,0,2,1,2,0,0,1,0,17,0,19,2,7355
30,1,26,1,0,0,2,1,2,0,1,0,0,0,1,5,3,0
148,1,24,1,0,0,3,1,0,0,0,0,0,6,0,6,2,719
