id,age,action,action_detail,secs_elapsed,gender,signup_method,signup_flow,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,action_type,device_type,country_destination
116.76635269524195,30.0,56.60194979610315,30.887008727112136,1679379.931408472,0,0,0,0,0,0,0,0,1,4,6,3,0
7.866614098290401,34.0,9.944753391742264,9.267248250754553,39.945846554651546,1,0,0,0,0,0,0,0,1,4,3,3,1
3.130013817952855,25.0,16.06929715893361,12.917624678536887,10574.447142042189,1,0,0,0,1,1,1,0,0,1,5,2,0
76.22306909773481,30.0,8.0,8.0,1489.511800937528,1,0,0,0,1,1,2,0,0,1,3,2,0
34.0,42.0,39.0,6.0,4485.135742214264,3,0,0,4,2,1,2,0,1,2,3,3,0
37.77788645880153,30.0,3.0,3.0,20410.831032285492,0,0,0,0,1,1,2,0,0,0,3,2,0
47.06226055301114,72.73667198278933,0.0,0.0,533.9708292739098,1,0,0,0,0,0,1,0,1,2,0,3,1
135.0,33.0,45.11518629993057,21.71580359349166,7337.632235879374,1,0,0,0,0,0,0,0,0,0,0,2,0
141.35392434848623,47.0,3.0,3.0,609.7434209074054,0,0,0,0,0,0,1,0,0,1,3,2,0
47.95333803805331,73.11147103436917,85.53507393158557,10.0,193.4262096205929,1,0,0,0,0,0,1,0,1,2,4,6,1
113.59356775648595,30.0,7.0,26.185836332831446,6211.695550117334,1,0,0,0,1,1,2,0,0,1,0,2,1
12.917726322471559,37.0,22.40510537419005,10.0,39626.49413545751,1,0,0,0,0,0,1,0,0,0,4,2,0
47.652752176964135,72.75840667251612,88.49206313373178,10.0,179.97506431362967,1,0,0,0,0,0,1,0,1,2,4,6,1
147.05909280055172,39.317642091434955,1.0,1.0,684.311011232269,1,0,0,0,3,1,0,0,1,0,1,3,0
45.05375977513686,66.92659947968737,39.0,6.0,36167.75750824757,1,0,0,0,0,0,1,0,3,3,3,1,0
121.93360918634548,26.0,61.98491081498574,10.0,25016.406808161002,1,1,0,0,0,0,3,0,0,1,4,2,0
82.64880839166001,31.0,17.123951622937312,14.39044548607336,53863.738186799004,1,0,0,0,2,1,2,0,0,1,2,2,0
60.270574492121725,29.0,1.0,1.0,5915.671780380637,3,0,0,0,0,0,0,0,0,2,1,2,0
0.9223441961495792,19.0,9.536330942330686,2.0,49796.2370618951,3,0,0,0,1,1,0,0,0,1,3,2,1
146.19785162771808,25.0,8.0,8.0,9690.543063794636,0,0,0,0,0,0,0,0,0,1,3,2,0
101.97926824735714,61.109935191580334,77.9363391942323,41.932861966771355,795491.6715912852,1,0,0,0,0,0,0,0,0,1,0,2,0
13.86126486319438,34.0,39.0,10.0,1490.9674053355338,0,0,24,0,0,0,0,2,5,6,4,6,3
100.18590726055554,24.0,24.0,10.0,2106.74426747524,0,0,0,0,0,0,0,0,0,0,4,2,0
8.253237822203094,34.0,1.0,1.0,1336.721149676253,1,0,0,0,0,0,0,0,1,4,1,3,1
27.074408638709432,31.0,20.235320951832517,10.0,39575.55688862771,1,0,0,0,0,0,1,0,0,0,4,2,1
82.01649325451692,26.0,39.0,6.0,4796.038076644239,1,0,0,0,0,0,1,0,3,3,3,1,0
6.210628664239293,42.0,27.200944437466433,19.0,1060.620378814154,1,0,0,0,7,8,1,0,0,1,0,2,0
120.29249090075079,37.0,1.0,1.0,9600.476645726274,1,0,0,0,1,1,2,0,0,2,1,2,0
79.28735265584983,71.2028719341314,8.0,8.0,430.87173788344205,1,0,0,0,2,1,2,0,1,0,3,3,0
13.201259652442355,37.0,1.0,1.0,668.9457859898929,1,0,0,0,0,0,1,0,0,0,1,2,0
110.84244226874755,28.0,7.0,7.0,3357.2854763328705,1,1,0,0,0,0,0,0,0,0,0,2,1
80.2258086074517,26.0,8.0,2.0,5811.03329501808,1,1,0,0,7,6,3,0,1,0,3,3,0
30.774739327087094,34.0,5.0,5.0,87.79925909189619,1,1,0,0,0,0,0,0,1,4,1,3,1
114.00877428174668,32.0,64.66875647581702,10.0,1067.6736073301283,0,0,0,0,0,0,0,0,1,0,4,3,0
115.09380342100076,30.0,6.0,10.0,2452.5664091265085,1,0,0,0,1,1,2,0,0,1,4,2,1
32.32518962888854,66.91473813907345,82.13515004607247,10.0,289.76402904315853,1,0,0,0,1,1,2,0,0,1,4,6,2
107.74604377953395,36.0,28.0,19.0,829.362258522353,3,0,0,0,0,0,0,0,0,1,0,2,0
15.0,31.0,58.735063574294415,10.0,7480.525599175995,0,0,0,0,2,1,2,0,1,0,4,3,0
136.03869189276634,34.0,8.0,8.0,1096.8478949583944,0,1,0,0,0,0,1,0,1,0,3,3,0
102.93984875974368,43.198611138044136,7.0,10.0,1002.015560546215,1,0,12,0,4,2,0,3,4,5,4,4,1
7.094346796052267,25.0,34.48435132268944,10.0,16659.955158399818,1,1,12,0,4,2,0,3,4,5,4,4,1
141.7209832855508,47.0,24.0,10.0,1056.2598047912295,0,0,0,0,0,0,1,0,0,1,4,2,0
25.991529723931787,29.0,7.0,7.0,44572.57850531617,0,0,0,0,1,1,1,0,3,3,0,1,6
132.4639980823005,24.0,5.0,5.0,1903.4462201075228,0,0,0,0,0,0,1,0,0,0,1,2,0
126.56643420642423,37.0,8.0,8.0,942.8035559557112,3,0,0,0,0,0,0,0,0,0,3,2,0
88.99721339362327,24.0,55.0,10.0,9148.77031563506,1,1,12,0,4,2,0,2,2,6,4,6,0
64.98976110045142,41.0,39.0,6.0,9772.231467139349,0,0,0,0,1,1,2,0,0,2,3,2,2
123.80206608189937,26.0,9.826306188386926,10.0,2505.9170304479776,1,1,0,0,0,0,3,0,0,1,4,2,0
7.028327987207246,25.0,31.73498337197661,10.0,1008.2553009304581,1,1,12,0,4,2,0,3,4,5,4,4,1
87.92827478253638,36.0,3.0,3.0,55218.06935936847,3,0,0,0,0,0,0,0,0,2,3,1,1
72.90088813170016,51.571340387161406,15.141608809546634,10.0,93.8661971700065,3,0,0,0,0,0,1,0,0,1,4,2,0
94.13210811132664,27.0,21.80477315233449,10.0,2744.9236716273617,3,0,0,0,0,0,0,0,0,2,4,2,0
89.80609357409963,28.0,10.33610144404487,9.623655019998136,47.9638106725631,1,1,0,0,1,1,2,0,0,0,3,2,1
89.83769679193938,28.0,6.0,15.0,1275746.8439825051,1,1,0,0,1,1,2,0,0,0,0,2,1
66.91782451521094,31.0,59.60232785527143,31.41318663568197,244791.4171673421,1,0,0,0,0,0,0,0,1,0,6,3,0
82.73171664740381,26.0,7.0,7.0,83537.6732451073,1,0,0,0,0,0,1,0,3,3,0,1,0
73.21390891354088,40.80058399164511,24.0,10.0,994790.8383592637,1,1,0,0,0,0,0,0,1,4,4,3,1
74.54128755768824,48.984046067519174,28.0,19.0,1163.402339040595,1,0,0,9,0,0,1,0,0,1,0,2,0
125.4811496834752,35.0,5.0,5.0,1972.8015934845196,1,0,0,0,0,0,0,0,0,2,1,2,0
49.95273671740478,65.28427728798198,55.0,10.0,262.4103451483938,0,0,0,0,1,1,0,0,1,4,4,3,2
15.98690207971665,27.0,41.13834446181551,10.0,6945.74175704557,3,0,25,0,0,0,0,1,5,6,4,4,0
59.33733667308494,30.0,3.0,3.0,70638.44933013432,3,0,0,0,0,0,0,0,1,0,3,3,0
63.7399740669471,28.0,55.11763298959547,30.93372021124638,14047.718639552982,0,0,0,0,1,1,2,0,0,0,0,2,0
126.940532588661,35.0,1.5378635058303898,2.0,1034.7168237412864,1,0,0,0,0,0,0,0,0,2,2,2,0
109.92055963953011,32.0,5.0,5.0,827.0840822368604,0,1,0,5,0,0,0,0,1,0,1,3,0
96.0,37.0,39.0,6.0,99395.27316469434,3,0,0,0,5,1,3,0,2,3,3,2,4
64.11651175351018,28.0,5.0,5.0,916.0419044992738,0,0,0,0,1,1,2,0,0,0,1,2,0
96.0,37.0,5.0,5.0,137.3373104495908,3,0,0,0,5,1,3,0,2,3,1,2,4
100.21932975092791,24.0,22.47944909631403,10.0,71057.06615077266,0,0,0,0,0,0,0,0,0,0,4,2,0
102.25018362387425,62.46954017652444,55.0,29.196165868195507,3296.337130424199,1,0,0,0,0,0,0,0,0,1,0,2,0
84.0,39.93142909621201,62.0,10.0,27168.56563493029,3,0,0,0,0,0,0,0,1,2,4,3,0
33.83780708921936,66.83237913921984,40.57017823665064,10.0,70.62363284763283,1,0,0,0,1,1,2,0,0,1,4,6,2
140.86352675798292,26.0,63.322040624866425,10.0,676.5708153437548,0,0,0,0,0,0,0,0,1,0,4,3,1
103.08373790553463,24.0,16.200070981533784,10.0,14219.934068431034,0,0,0,0,0,0,0,0,0,0,4,2,8
67.78183228773034,26.0,5.0,5.0,447.56118321177223,1,0,0,0,0,0,0,0,1,0,1,3,1
140.75968231901786,26.0,6.0,10.0,1197.701380901693,0,0,0,0,0,0,0,0,1,0,4,3,1
142.9875378641711,30.0,5.0,5.0,1060.8205888055966,1,1,12,0,4,2,0,1,0,0,1,2,0
28.61482527991009,31.0,28.0,19.0,168370.2398767383,1,0,0,0,0,0,1,0,0,0,0,2,1
93.60542736545257,38.0,39.0,6.0,28309.172441682367,3,0,0,0,1,1,2,0,0,1,3,2,4
16.125792151654192,27.0,31.01627197906694,10.0,296.2667512460939,3,0,25,0,0,0,0,1,5,6,4,4,0
93.51212090894505,27.0,24.0,10.0,734.4782892199482,3,0,0,0,0,0,0,0,0,2,4,2,0
117.01129137943425,30.0,1.0,1.0,3824.342463997366,0,0,0,0,0,0,0,0,1,4,1,3,0
135.0,33.0,0.0,0.0,512.050718668783,1,0,0,0,0,0,0,0,0,0,0,2,0
12.856544444484255,37.0,15.573202289504614,14.023118563934299,83522.03115203978,1,0,0,0,0,0,1,0,0,0,0,2,0
114.62445442687438,32.0,0.0,0.0,1057.8130171932282,1,0,25,0,0,0,0,1,2,3,0,0,0
6.980583561508062,25.0,7.0,10.0,343.24321259895805,1,1,12,0,4,2,0,3,4,5,4,4,1
96.74363432006402,28.0,39.0,6.0,31167.46775057074,0,1,0,0,0,0,0,0,3,3,3,1,0
72.4290677120028,51.405525623555135,8.0,8.0,394.6313734094142,3,0,0,0,0,0,1,0,0,1,3,2,0
100.72229384619693,24.0,21.498140477026844,10.0,56273.01937230718,0,0,0,0,0,0,0,0,0,0,4,2,0
7.805880623445313,34.0,8.0,8.0,4.27733112083204,1,0,0,0,0,0,0,0,1,4,3,3,1
93.11968273000608,38.0,35.0,10.0,11646.15712776931,3,0,0,0,1,1,2,0,0,1,4,2,4
7.954438365679214,34.0,9.025003587653382,8.879281911045625,246.01619796088127,1,0,0,0,0,0,0,0,1,4,3,3,1
6.954941188159814,25.0,29.996305521049965,10.0,58.23924081493508,1,1,12,0,4,2,0,3,4,5,4,4,1
23.714354751942405,29.0,3.0014235681579486,3.0,396617.52146536997,0,0,0,0,1,1,1,0,3,3,3,1,6
148.99997774023885,51.705891188043964,5.0,5.0,419.23476593701,1,0,0,0,0,0,1,0,0,1,1,2,0
133.27524729842048,34.0,55.362320434625865,10.0,240.09561355295497,3,0,0,0,0,0,1,0,0,1,4,2,0
22.166406549383062,53.72636823308354,73.35206194245501,36.19885325782649,36076.18564953006,3,0,0,0,1,1,0,0,0,1,2,2,0
121.0,42.0,5.839043403431549,6.0,14877.79133093732,1,1,0,0,0,0,1,0,0,1,0,2,2
15.0,31.0,55.0,10.0,24.057973435998626,0,0,0,0,2,1,2,0,1,0,4,3,0
100.5211933466385,24.0,24.0,10.0,30719.865658586376,0,0,0,0,0,0,0,0,0,0,4,2,0
58.39514084562928,30.0,5.0,5.0,1691.7315813978917,1,0,0,0,0,0,0,0,1,4,1,3,0
146.03102957972538,25.0,9.229084779481598,9.008684599091607,21.040904444371943,0,0,0,0,0,0,0,0,0,1,3,2,0
109.95484287733527,32.0,6.0,6.0,6299.007299423527,0,1,0,5,0,0,0,0,1,0,0,3,0
85.678081997318,31.0,6.0,18.0,46314.4884848982,1,0,0,0,0,0,1,0,0,2,0,2,0
33.12309741352709,66.9753383659663,80.25060166073575,10.0,28339.208154407454,1,0,0,0,1,1,2,0,0,1,4,6,2
6.999098640224245,25.0,34.32008894290329,10.0,47789.31502722441,1,1,12,0,4,2,0,3,4,5,4,4,1
63.56777535291519,28.0,39.0,6.0,1234.5189748527464,0,0,0,0,1,1,2,0,0,0,3,2,0
88.29103701127931,36.0,8.0,8.0,1192.8403864234147,3,0,0,0,0,0,0,0,0,2,3,1,1
28.010000785458164,31.0,16.877030399846323,14.24327632387032,1743.367504848321,1,0,0,0,0,0,1,0,0,0,0,2,1
75.98616661206506,34.0,75.56418196990863,38.49537787445656,13293.005439855138,3,0,0,0,0,0,0,0,0,1,2,2,0
131.7048368644909,24.0,39.0,6.0,8003.024460109069,0,0,0,0,0,0,1,0,0,0,3,2,0
121.0,42.0,18.0,10.0,15767.304468606106,1,1,0,0,0,0,1,0,0,1,4,2,2
79.11825243749894,69.53447113006254,0.0,0.0,931.2384169483541,1,0,0,0,2,1,2,0,1,0,0,3,0
130.230815629973,93.0,8.0,8.0,20.960693976699833,0,1,0,0,0,0,0,0,0,1,3,2,0
109.94697085457325,32.0,8.0,8.0,1365.4664372707148,0,1,0,5,0,0,0,0,1,0,3,3,0
129.91461607137632,93.0,7.0,7.0,706.9420707303887,0,1,0,0,0,0,0,0,0,1,0,2,0
115.33578096081162,32.0,64.46032113956295,10.0,59924.119728059886,0,0,0,0,0,0,0,0,1,0,4,3,0
62.224549096053096,29.0,59.57397621212208,32.61109009974483,5435.825374740058,3,0,0,0,0,0,0,0,0,2,3,2,0
19.0766774963327,26.0,25.082355506324603,18.0,21974.007274658918,1,1,0,0,0,0,0,0,0,0,0,2,0
99.72785201803757,24.0,61.48252750763794,10.0,47804.637190732115,0,0,0,0,0,0,0,0,0,0,4,2,0
69.57555311551512,63.46010652627092,5.0,5.0,1366.6319625748,0,0,0,0,2,4,1,0,1,0,1,3,1
101.98840569557794,59.878199294725995,37.41624245297178,20.616111752601565,7967.722330239123,1,0,0,0,0,0,0,0,0,1,0,2,0
116.15701372670777,30.0,56.87233725473832,30.347875144038532,1498697.5556391964,0,0,0,0,0,0,0,0,1,4,6,3,0
25.903027731006127,29.0,7.0,7.0,21081.119591700113,0,0,0,0,1,1,1,0,3,3,0,1,6
42.87180375649389,38.0,0.0,0.0,600.9694511388344,0,0,0,0,2,1,2,0,1,4,0,5,0
44.71889114202144,67.1209113396535,44.0,22.0,22788.650701586354,1,0,0,0,0,0,1,0,3,3,0,1,0
114.0545981813265,30.0,109.32822657587296,10.0,4520.75648883614,1,0,0,0,1,1,2,0,0,1,4,2,1
33.87012028793161,42.0,63.30595253207875,33.35319844511974,31324.936553641444,3,0,0,4,2,1,2,0,1,2,1,3,0
26.28266841682683,29.0,39.0,6.0,18332.399126910288,0,0,0,0,1,1,1,0,3,3,3,1,6
31.399577515172094,38.0,55.0,10.0,4.509521665064596,1,0,25,0,0,0,1,1,0,1,4,2,0
127.33439677409794,37.0,4.0,4.0,193.33823705241025,3,0,0,0,0,0,0,0,0,0,1,2,0
106.65413736775942,36.0,73.2843822323275,36.15977852046716,12194.23567526768,3,0,0,0,0,0,0,0,0,1,2,2,0
93.12644861206125,38.0,35.0,10.0,81906.26559886262,3,0,0,0,1,1,2,0,0,1,4,2,4
87.77949791578902,26.0,7.0,10.0,288.5632676034201,0,1,12,0,4,2,0,1,2,5,4,6,0
76.12018227057162,30.0,5.0,5.0,66.89088997187905,1,0,0,0,1,1,2,0,0,1,1,2,0
139.0,30.0,39.0,6.0,46425.90424150957,1,0,0,0,0,0,1,0,1,4,3,3,0
103.59524013975793,43.65867388229268,35.0,10.0,9353.315712642125,1,0,12,0,4,2,0,3,4,5,4,4,1
103.77207694225719,24.0,1.0,1.0,443.38890723509155,0,0,0,0,0,0,0,0,0,0,1,2,8
90.91017267126455,32.0,14.0,12.943693245374444,21215.61782626897,1,0,0,0,1,1,2,0,0,1,2,2,0
59.704705329010814,33.0,5.0,5.0,1105.1043878537384,0,0,0,0,2,1,1,0,1,0,1,3,0
122.67910700037963,26.0,20.27984005704731,10.0,1195.3267420283814,1,1,0,0,0,0,3,0,0,1,4,2,0
7.851518039855206,34.0,8.0,8.0,492.6850454039543,1,0,0,0,0,0,0,0,1,4,3,3,1
116.26976588742939,32.0,6.0,10.0,857.7811607843371,0,0,0,0,0,0,0,0,1,0,4,3,0
75.88992152283012,30.0,39.0,6.0,40995.57977412745,1,0,0,0,1,1,2,0,0,1,3,2,0
134.01151043262763,34.0,19.563965670980558,10.0,4303.875935802252,3,0,0,0,0,0,1,0,0,1,4,2,0
109.40795308895186,32.0,4.0,3.7313496430770945,403.4899207181124,0,1,0,5,0,0,0,0,1,0,1,3,0
50.948680941783934,21.488847301298858,18.0,16.447227253962133,191978.7584444387,0,0,0,0,3,5,0,0,0,0,2,2,0
113.75712604959458,30.0,62.54092168125586,10.0,1679.879377083496,1,0,0,0,1,1,2,0,0,1,4,2,1
109.0,25.0,76.33490779448714,39.85432406582192,77257.9541617049,1,1,0,0,1,1,2,0,1,0,2,3,0
16.03457916329787,27.0,66.10134085260856,10.0,1169.5034555309285,3,0,25,0,0,0,0,1,5,6,4,4,0
126.88429338712714,37.0,7.0,7.0,1563.3212052081535,3,0,0,0,0,0,0,0,0,0,0,2,0
73.32076043473413,41.0,62.0,10.0,16336.782463874144,1,1,0,0,0,0,0,0,1,4,4,3,1
23.202846500107853,33.0,0.0,0.0,447.7382259389611,1,1,0,0,0,0,0,0,0,0,0,2,0
121.0,31.0,66.0393832641392,10.0,376.946452486786,3,0,0,0,0,0,1,0,0,1,4,2,0
74.0106387658392,49.921803546932175,19.0,10.0,28781.886449801368,1,0,0,9,0,0,1,0,0,1,4,2,0
15.0,31.0,3.0,3.0,307164.8394470529,0,0,0,0,2,1,2,0,1,0,3,3,0
6.924095560117156,25.0,31.91300285383083,10.0,475.70134571859677,1,1,12,0,4,2,0,3,4,5,4,4,1
91.28422598838087,32.0,102.97489091292124,10.0,21945.22129868904,1,0,0,0,1,1,2,0,0,1,4,2,0
82.39956656329217,26.0,9.142334780681736,8.0,1239.911933235822,1,0,0,0,0,0,1,0,3,3,3,1,0
113.83596899996144,30.0,6.0,10.0,1041.7218197900115,1,0,0,0,1,1,2,0,0,1,4,2,1
0.0,32.35855658878682,2.6483144800568628,2.0,417.9653304606301,0,1,0,0,3,1,1,0,3,3,2,1,0
70.58452855093633,27.0,7.0,7.0,20800.4003293932,0,0,0,0,3,1,1,0,1,0,0,3,0
95.75252194468756,37.0,39.0,6.0,439.7256436075198,3,0,0,0,5,1,3,0,2,3,3,2,4
119.78318064862242,37.0,24.0,10.0,1000.2058531578826,1,0,0,0,1,1,2,0,0,2,4,2,0
116.37835133630256,32.0,19.0,10.0,68414.05892353196,1,0,25,0,0,0,0,1,2,3,4,0,0
93.84751254440596,27.0,28.0,18.0,8973.744127099939,3,0,0,0,0,0,0,0,0,2,0,2,0
5.6820688660310275,42.0,28.0,19.0,12625.04453555699,1,0,0,0,7,8,1,0,0,1,0,2,0
78.8907403694333,70.65424658615349,9.858141752211854,8.843837422203634,24.948694073634822,1,0,0,0,2,1,2,0,1,0,3,3,0
111.55886398835993,19.0,40.91998038656635,10.0,76.15460618698702,1,1,12,14,4,2,2,1,0,1,4,6,4
132.95252998536876,26.0,0.0,0.0,982.6393709925959,1,0,0,0,0,0,0,0,0,0,0,5,0
82.9740691528161,34.0,2.8639106361365188,3.0,32567.248177365553,3,0,0,0,0,0,0,0,0,1,3,2,0
111.21419408158772,28.0,4.0,4.0,53.04989081219831,1,1,0,0,0,0,0,0,0,0,1,2,1
15.0,31.0,61.88905832258775,10.0,22108.85362123709,0,0,0,0,2,1,2,0,1,0,4,3,0
130.82294664258444,24.0,39.0,6.0,3247.493474255297,0,0,0,0,0,0,1,0,0,0,3,2,0
139.0,30.0,52.83784127779565,24.133016178793188,1290.7821959916796,1,0,0,0,0,0,1,0,1,4,1,3,0
62.018692747196894,29.0,55.0,10.0,400.1745848927109,3,0,0,0,0,0,0,0,0,2,4,2,0
65.10589608774349,40.944875421843314,6.0,15.0,10792.205653595285,0,0,0,0,1,1,2,0,0,2,0,2,2
75.50910645451624,30.0,5.0,5.0,1156.5570962072893,1,0,0,0,1,1,2,0,0,1,1,2,0
113.43930801857259,30.0,63.06730444810377,10.0,1765.4206666604275,1,0,0,0,1,1,2,0,0,1,4,2,1
121.0,42.0,16.39548849351856,13.314991981062883,8532.644146673223,1,1,0,0,0,0,1,0,0,1,2,2,2
46.718374210261565,72.8885904157486,7.0,10.0,79081.8404681987,1,0,0,0,0,0,1,0,1,2,4,6,1
130.9433393934445,24.0,39.0,6.0,2356.4973471036637,0,0,0,0,0,0,1,0,0,0,3,2,0
75.90146073850458,30.0,5.0,5.0,1095.5041676387664,1,0,0,0,1,1,2,0,0,1,1,2,0
49.02315618365544,66.04182650356786,13.199256164944272,11.183048933629903,128520.58734922815,0,0,0,0,1,1,0,0,1,4,0,3,2
8.77458507820311,34.0,8.0,8.0,3.787737904552123,1,0,0,0,0,0,0,0,1,4,3,3,1
63.243382791597114,28.0,71.01855365205672,10.0,447.77598386368925,0,0,0,0,1,1,2,0,0,0,4,2,0
65.98549426366205,58.763905431148565,7.0,7.0,16649.76028799555,0,1,0,0,1,1,2,0,1,4,0,3,0
141.4030024307638,26.0,63.41031783400112,10.0,124442.36763573893,0,0,0,0,0,0,0,0,1,0,4,3,1
78.42068394069578,71.02685210390125,7.0,6.732231606562544,46525.51312247228,1,0,0,0,2,1,2,0,1,0,0,3,0
15.893515473201072,27.0,30.69972293727707,10.0,200.90382475341158,3,0,25,0,0,0,0,1,5,6,4,4,0
77.90000110749423,34.0,0.0,0.0,955.4451273230924,3,0,0,0,0,0,0,0,0,1,0,2,0
132.72224298910396,24.0,5.0,5.0,1851.667939365717,0,0,0,0,0,0,1,0,0,0,1,2,0
30.182730723036723,26.0,28.0,31.997749429056615,68554.5290701002,3,0,0,0,1,1,2,0,3,3,2,1,0
16.627920314620432,36.0,7.0,7.0,20674.83417486459,0,1,0,0,0,0,2,0,3,3,0,1,0
69.01806917852113,27.0,5.0,5.0,1741.375776331896,0,0,0,0,3,1,1,0,1,0,1,3,0
78.1947203380406,34.0,6.0,10.0,15694.1032711908,3,0,0,0,0,0,0,0,0,1,4,2,0
126.3790634029768,31.0,109.7873203554146,53.999827301784535,8199.907630432988,1,1,0,0,0,0,0,0,0,0,0,2,0
1.076321077181596,19.0,8.0,8.0,926.134129982871,3,0,0,0,1,1,0,0,0,1,3,2,1
119.68466527626221,37.0,5.0,5.0,1733.9014072069767,1,0,0,0,1,1,2,0,0,2,1,2,0
114.61995531857364,32.0,19.985842203637688,10.0,838.7039932413215,0,0,0,0,0,0,0,0,1,0,4,3,0
118.1875423722255,26.0,4.0,4.0,148.28292138520754,0,0,0,0,2,1,2,0,1,0,1,3,0
101.98516360397528,61.50208170022683,5.0,5.0,130.45931634338334,1,0,0,0,0,0,0,0,0,1,1,2,0
67.91554176501157,26.0,8.0,8.0,557.2505101220846,1,0,0,0,0,0,0,0,1,0,3,3,1
10.136857445418682,47.0,39.16119829910275,10.0,5098.770424845055,1,0,24,0,0,0,1,2,0,0,4,2,5
32.087450486401224,31.0,8.0,8.0,1213.1749127580217,3,0,0,0,0,0,1,0,1,0,3,3,2
96.0,37.0,7.0,7.0,1697.9973547321808,3,0,0,0,5,1,3,0,2,3,0,2,4
53.26878042541586,31.0,39.0,6.0,22486.008086132537,0,0,0,0,0,0,1,0,1,0,3,3,6
44.522599725709924,28.0,39.824385140283134,10.0,204.21906068119142,1,1,12,0,4,2,0,1,2,3,4,6,0
64.27857644834633,28.0,7.0,7.0,21463.55445296982,0,0,0,0,1,1,2,0,0,0,0,2,0
71.13247433676779,27.0,97.17907054995516,50.63194669614872,45935.505130313715,0,0,0,0,3,1,1,0,1,0,3,3,0
110.29005544836987,32.0,6.221618577398747,6.0,92634.89619205776,0,1,0,5,0,0,0,0,1,0,0,3,0
59.771506084355934,30.0,4.0,4.0,860.7123594353442,3,0,0,0,0,0,0,0,1,0,1,3,0
76.59561579724704,30.0,39.0,6.0,12222.025627400015,1,0,0,0,1,1,2,0,0,1,3,2,0
120.05526114749487,37.0,18.0,15.013362629043911,608900.3684450696,1,0,0,0,1,1,2,0,0,2,2,2,0
74.92689324580728,49.806576169844995,28.0,35.28070979385614,1372.5989464670993,1,0,0,9,0,0,1,0,0,1,2,2,0
108.24609746508582,36.0,28.0,19.0,4461.3409302299315,3,0,0,0,0,0,0,0,0,1,0,2,0
135.0,33.0,18.0,14.307630833098392,2921.698037650104,1,0,0,0,0,0,0,0,0,0,0,2,0
0.9916254314457467,19.0,7.0,7.0,20233.52835299732,3,0,0,0,1,1,0,0,0,1,0,2,1
96.0,37.0,6.0,6.0,4258.093849477392,3,0,0,0,5,1,3,0,2,3,0,2,4
97.11429383808161,28.0,5.0,5.0,2730.2317849250085,0,1,0,0,0,0,0,0,3,3,1,1,0
116.64173393859987,30.0,57.133804007504466,30.39326009035594,1538497.9605878294,0,0,0,0,0,0,0,0,1,4,6,3,0
17.300897476493034,36.0,34.84918730629465,10.0,35246.319968191456,1,0,0,0,0,0,0,0,0,0,4,2,0
70.99446646726616,50.75846809445974,5.0,5.0,266.22615539472696,3,0,0,0,0,0,1,0,0,1,1,2,0
61.270219832072925,29.0,13.114785274941976,11.997545676117582,14256.898083673139,3,0,0,0,0,0,0,0,0,2,0,2,0
145.67466585545478,24.0,0.0,0.0,891.7736799812935,1,0,25,0,0,0,0,1,2,3,0,0,0
66.23279199805658,58.453139313196715,4.17125427844086,4.302635922436314,186.27302577247292,0,1,0,0,1,1,2,0,1,4,1,3,0
130.67517303438694,24.0,5.0,5.0,1991.8095226693372,0,0,0,0,0,0,1,0,0,0,1,2,0
102.20018637769813,62.093101341630366,6.07462217166756,6.0,59616.08820549308,1,0,0,0,0,0,0,0,0,1,0,2,0
67.70514958827505,38.593177454724355,6.0,10.0,1944.3864408557492,1,0,0,0,3,1,1,0,1,0,4,3,0
102.91918763745295,42.97329284314518,30.775314271033523,10.0,16647.043780137243,1,0,12,0,4,2,0,3,4,5,4,4,1
121.0,42.0,5.2966311536175805,6.0,15503.67766307371,1,1,0,0,0,0,1,0,0,1,0,2,2
96.56060750903342,28.0,8.0,8.0,1420.3416049247594,0,1,0,0,0,0,0,0,3,3,3,1,0
31.82999011126731,31.0,35.0,10.0,154423.44802821934,3,0,0,0,0,0,1,0,1,0,4,3,2
113.42269484176742,30.0,5.0,5.0,395.39319399787166,1,0,0,0,1,1,2,0,0,1,1,2,1
94.29460158494996,27.0,28.0,18.235561483326386,8883.354134822092,3,0,0,0,0,0,0,0,0,2,0,2,0
53.0,31.0,35.0,10.0,14732.990322704178,0,0,0,0,0,0,1,0,1,0,4,3,6
87.8932100326298,36.0,4.0,4.0,149.70737077493956,3,0,0,0,0,0,0,0,0,2,1,1,1
14.961272873920102,31.0,54.041479396901444,10.0,3.315172470956305,0,0,0,0,2,1,2,0,1,0,4,3,0
84.0,40.08996160656203,47.1979511367185,10.0,2091.803345839676,3,0,0,0,0,0,0,0,1,2,4,3,0
72.30301787796806,41.0,20.08672852600351,10.0,22468.67279933984,1,1,0,0,0,0,0,0,1,4,4,3,1
95.20707549035393,28.0,22.940066884206804,10.0,2138.25576361466,3,0,0,0,0,0,0,0,0,2,4,2,0
96.97194472247662,28.0,5.0,5.0,2200.2050354037024,0,1,0,0,0,0,0,0,3,3,1,1,0
124.63019950264777,26.0,11.18807609541563,10.0,84.83163198032389,1,1,0,0,0,0,3,0,0,1,4,2,0
81.20889547869511,26.0,7.0,7.0,57123.32932750956,1,0,0,0,0,0,1,0,3,3,0,1,0
31.706142481142404,38.0,1.0,1.0,590.7185055152255,1,0,25,0,0,0,1,1,0,1,1,2,0
