id,age,action,action_detail,secs_elapsed,gender,signup_method,signup_flow,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,action_type,device_type,Target
7.0,25.000002,25.839472,10.000001,469.38373,1.0,1.0,12.0,0.0,4.0,2.0,0.0,3.0,4.0,5.0,4.0,4.0,1.0
10.1970005,25.76728,29.980246,9.74424,500.59064,1.0,1.0,12.0,0.0,4.0,2.0,0.0,3.0,4.0,5.0,4.0,4.0,1.0
9.84739,25.68337,7.113895,9.772207,404.73346,1.0,1.0,12.0,0.0,4.0,2.0,0.0,3.0,4.0,5.0,4.0,4.0,1.0
8.771803,25.425232,25.777317,9.858255,453.75406,1.0,1.0,12.0,0.0,4.0,2.0,0.0,3.0,4.0,5.0,4.0,4.0,1.0
114.1205,30.621593,13.626474,3.1433177,29593.26,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,3.0,0.0
129.51544,30.000002,40.287243,11.305744,29346.547,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,3.0,0.0
101.11136,32.306526,43.48478,11.783892,29379.938,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,3.0,0.0
124.07965,30.455578,0.7972695,0.7972695,29738.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,3.0,0.0
122.15219,30.283485,39.375225,12.887806,29310.191,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,3.0,0.0
69.44385,31.92012,14.991127,10.72183,40565.59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,2.0,8.0,0.0
93.54836,29.974018,29.061172,9.040242,40614.22,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,0.0
74.45141,28.004223,27.709436,12.066357,40790.83,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,10.0,4.0,8.0,0.0
136.00002,34.000004,7.000001,7.000001,39386.004,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
97.57318,29.88068,29.897976,9.072898,40542.715,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,0.0
41.42167,28.940681,9.965505,8.3580475,1677.2969,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,2.0,0.0
39.73626,26.654789,24.379086,14.964361,1680.9548,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,2.0,0.0
81.90506,31.068163,33.655113,19.425688,1687.5535,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0
3.0000005,25.000004,20.000002,10.000001,1665.0002,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,2.0,0.0
45.070038,27.030323,25.803917,15.26682,1680.3568,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,2.0,0.0
120.80507,82.81989,6.094708,6.094708,702.76495,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
130.00002,93.000015,6.047369,6.047369,712.1514,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
127.180756,67.00666,17.216751,11.079421,723.87585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
130.00002,93.00001,5.0000005,5.0000005,697.00006,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
129.43718,92.37687,5.8386235,5.8386235,714.2152,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
71.43004,28.269073,40.72654,14.2690735,27881.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0
111.252556,27.309576,27.461239,7.6833,28072.438,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0
78.4064,36.82042,20.528854,12.197664,27907.896,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0
100.000015,24.000004,62.000008,10.000001,28066.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0
110.417145,27.839533,28.526545,7.7565637,28080.412,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0
57.928864,38.54388,12.692616,9.408491,2000.7789,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,1.0,0.0
53.663033,27.356945,12.3458395,9.2037325,1916.6702,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,0.0,2.0,0.0
47.440754,38.007034,9.551382,7.3235497,1939.3533,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,1.0,2.0,0.0
105.000015,23.000002,7.000001,7.000001,1959.0002,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,2.0,9.0
55.63392,28.30129,10.602824,8.086956,1913.3862,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,0.0,2.0,0.0
82.19326,44.349392,19.8609,6.0590935,293.77777,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,3.0,3.0,3.0,0.0
54.802814,52.281693,19.5995,5.203108,272.2134,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,3.0,1.0,3.0,0.0
94.764915,46.80033,4.7693534,4.7693534,294.856,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,4.0,1.0,3.0,0.0
31.000004,38.000004,55.000008,10.000001,279.00003,1.0,0.0,25.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,2.0,0.0
55.659527,51.304214,21.068953,5.654821,271.48477,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,3.0,3.0,3.0,0.0
87.40108,34.175484,48.281315,8.905291,10388.944,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,4.0,4.0,3.0,0.0
72.65213,45.837894,27.794788,7.95976,10271.779,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0
58.738186,41.56405,38.132084,8.560022,10340.862,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,4.0,3.0,0.0
129.00002,36.000004,72.00001,10.000001,10533.001,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,4.0,4.0,3.0,0.0
79.24126,47.126057,30.57143,8.087913,10248.973,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0
56.54725,43.94686,27.258404,7.006854,101706.91,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0
47.846306,45.95786,22.827414,7.00391,99840.375,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,3.0,3.0,0.0
65.74701,49.217976,29.731754,9.009851,103369.84,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,3.0,0.0
61.000008,33.000004,5.0000005,5.0000005,103250.016,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0
52.518883,45.154343,21.548218,7.1691556,100089.92,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,3.0,3.0,0.0
18.68576,42.165936,16.476234,13.03741,624.3928,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0
21.982462,40.426323,18.061003,11.8611145,608.63916,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,3.0,0.0
14.230656,39.763527,13.300424,9.983913,610.0551,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,3.0,3.0,0.0
15.000002,31.000004,26.000004,18.000002,579.00006,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0
20.369709,38.628014,18.998245,12.261614,603.8422,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,3.0,0.0
92.99999,37.999996,24.052914,8.175486,23.147844,3.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,4.0,2.0,4.0
93.000015,38.000008,14.597595,6.5996,40.28504,3.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,4.0
92.99999,38.0,12.595012,6.265835,40.880142,3.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,4.0
93.00001,38.000004,35.000004,10.000001,33.000004,3.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,4.0,2.0,4.0
93.00001,38.0,15.879123,6.813187,42.437943,3.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,4.0
134.17749,49.88486,21.252449,23.947538,25698.674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
99.66997,30.091522,23.27847,15.701466,25715.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0
104.02974,48.476166,32.56243,17.489647,25780.98,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0
146.00002,25.000004,6.000001,18.000002,25579.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
97.350235,31.186241,22.968956,15.758688,25756.848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0
35.881683,50.01281,21.521397,8.44456,5755.724,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0
50.33684,45.538605,44.928856,18.81651,5299.1016,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0
58.913494,47.77599,41.625366,22.55097,5566.1885,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0
65.00001,41.000004,39.000004,6.000001,5552.0005,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,3.0,2.0,2.0
52.41504,44.89535,48.90999,20.607763,5405.2876,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0
27.493662,25.358046,13.531294,12.955512,284.54004,3.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,4.0,4.0,0.0
16.000002,27.000004,14.593854,10.000002,292.05286,3.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,4.0,4.0,0.0
24.860846,25.734163,25.386274,12.278503,301.3732,3.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,4.0,4.0,0.0
16.000002,27.000004,7.000001,10.000001,249.00003,3.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,4.0,4.0,0.0
16.70354,26.899494,15.730304,10.180911,293.1532,3.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,4.0,4.0,0.0
107.21292,39.976074,17.165812,6.6795835,594.21576,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,3.0,0.0
92.38038,31.0545,17.247782,6.341305,641.41876,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0
127.97424,43.52543,2.9953775,2.7478406,601.9113,0.0,1.0,0.0,0.0,7.0,2.0,1.0,0.0,1.0,2.0,1.0,3.0,0.0
40.000004,31.000004,43.000004,10.000001,606.00006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,8.0,0.0
89.201675,31.24759,17.54457,5.9613323,636.95825,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0
86.682724,44.662277,25.061468,9.079879,20886.09,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,0.0
89.99101,46.314045,10.640532,10.695028,21493.334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0
78.73578,51.317307,21.613314,8.493872,20754.543,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,3.0,1.0
110.000015,32.000004,7.000001,7.000001,22483.002,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
94.515755,43.320473,12.041601,10.7615,21587.633,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0
70.88293,32.4222,4.518705,4.518705,137.15948,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0
65.643,33.204426,4.592471,4.592471,163.7157,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0
63.83631,33.439575,8.259995,5.591591,135.00923,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0
68.00001,26.000004,7.000001,7.000001,202.00003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0
63.704033,32.498734,4.84645,4.84645,164.69635,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0
93.2312,54.57937,4.6932926,4.6932926,66.04516,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,3.0,0.0
105.52314,40.396393,4.680081,4.680081,52.786385,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,3.0,0.0
97.719696,49.40034,6.334202,6.067362,44.671635,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,3.0,0.0
79.00001,71.00001,4.0000005,4.0000005,74.00001,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,3.0,0.0
103.85715,42.318687,4.657464,4.657464,52.98265,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,3.0,0.0
119.58298,50.090904,5.2336817,6.460509,30134.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0
122.60172,35.160343,9.586035,7.5561404,29602.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0
137.01688,47.06254,11.967016,18.98188,30091.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0
77.00001,34.000004,6.000001,10.000001,29392.004,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0
120.61211,37.32178,10.190982,7.98291,29582.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0
42.328926,47.136154,3.2987323,3.2987323,3851.7637,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,3.0,0.0
46.297684,46.240658,18.871695,3.978616,3874.373,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,3.0,0.0
19.88881,33.745426,15.32476,4.864268,3842.8127,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,3.0,0.0
79.00001,71.00001,1.0000001,1.0000001,3794.0005,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,3.0,0.0
45.36698,46.738647,20.46308,4.361103,3867.2358,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,3.0,0.0
72.508484,28.343216,28.180775,7.4456797,28284.865,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0
73.58351,28.669044,9.398397,5.239439,28167.332,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0
87.576706,27.99437,27.289948,5.572691,28528.172,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0
62.000008,29.000004,23.000002,10.000001,28708.004,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0
75.167,28.601978,11.016591,5.5384617,28199.762,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0
95.05833,29.510952,10.228845,7.701267,29408.47,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0
58.63196,36.70285,29.972248,10.000002,28918.672,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0
102.282486,38.21234,21.993767,8.227831,29363.389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0
62.000008,29.000004,23.000002,10.000001,28708.004,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0
58.578255,36.758095,31.800827,9.859293,28896.39,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0
25.469477,39.6006,12.972359,9.270194,4899.1763,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,4.0,3.0,0.0
64.12352,36.820187,33.00927,9.301756,4870.2837,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,4.0,3.0,0.0
30.499914,32.907898,23.404188,8.971245,4823.3096,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,3.0,3.0,0.0
74.00001,50.000008,21.000002,10.000001,4827.0005,1.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,0.0
68.76921,36.917652,35.05604,9.440919,4858.9736,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,4.0,3.0,0.0
68.0,25.999998,3.0947082,3.0947082,649.7218,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0
68.00001,26.000002,5.033113,5.033113,648.04034,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0
68.0,26.0,5.738386,5.738386,643.32794,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0
68.00001,26.000004,2.0000002,2.0000002,646.00006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0
68.0,26.000002,4.9855533,4.9855533,648.07294,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0
61.62712,30.328388,22.668028,14.129878,852.7833,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0
61.978622,28.676174,4.3049736,4.3049736,877.7003,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0
65.25215,29.590183,22.886574,13.902666,861.3856,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
59.000008,30.000004,8.000001,8.000001,858.0001,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0
62.38121,28.588818,5.2636585,4.7410293,873.4482,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0
74.68003,31.328388,30.092688,9.999999,20771.535,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,4.0,2.0,0.0
75.17398,31.330961,22.931183,10.661917,20887.098,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,4.0,2.0,0.0
79.45886,31.48562,26.91635,10.4649105,20447.611,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,4.0,2.0,0.0
83.00001,31.000004,19.000002,10.000001,21234.002,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,4.0,2.0,0.0
77.63716,31.377926,22.005167,10.715644,20907.715,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,4.0,2.0,0.0
60.070694,33.190315,36.05775,16.567806,40581.656,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0
19.836445,34.585346,17.83053,6.690428,40555.29,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0
70.81456,31.033182,35.15783,12.738787,40038.016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0
18.000002,36.000004,35.000004,10.000001,41301.004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0
21.358135,34.899815,18.425713,6.823807,40543.203,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0
131.9201,27.067066,22.240631,14.266254,2036.3269,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0
131.95978,27.1992,22.617664,14.29975,2027.8943,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0
102.714905,26.401564,24.636406,14.763308,2026.6062,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0
134.00002,34.000004,58.000008,32.000004,2031.0002,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0
132.02762,27.425365,23.93037,15.024426,2028.81,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0
3.9999995,34.999996,7.671609,7.671609,707.813,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,3.0,0.0
4.0000005,35.000004,6.014257,6.014257,710.7151,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,3.0,3.0,0.0
12.272056,41.13733,6.3521004,6.3521004,688.8854,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,3.0,0.0
4.0000005,35.000004,8.000001,8.000001,720.00006,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,3.0,3.0,0.0
4.0,35.000004,5.832969,5.832969,709.33563,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,3.0,3.0,0.0
101.04649,42.58725,37.114246,9.999999,15861.514,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,3.0,0.0
100.35084,42.63157,52.94495,10.000002,15722.187,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,3.0,0.0
81.970856,49.280724,43.114616,10.0,15975.987,1.0,1.0,12.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,4.0,6.0,0.0
109.000015,25.000004,62.000008,10.000001,15635.002,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,4.0,3.0,0.0
95.07318,44.538002,55.857704,10.000001,15750.945,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,3.0,0.0
127.29872,29.358047,31.989773,10.613413,66.11841,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0
128.30959,31.661919,29.175781,8.985054,72.18173,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
131.76512,30.732756,25.087685,10.171925,72.09289,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
125.000015,31.000004,14.000002,12.000002,74.00001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
128.71893,31.615139,25.255434,8.895966,72.63401,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
132.38882,28.77317,33.32087,25.346355,28056.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,3.0,0.0
139.63986,28.720324,28.203178,29.47497,28050.723,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,3.0,0.0
104.077866,30.800518,46.6165,16.750055,28796.207,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,3.0,0.0
141.00002,26.000004,35.000004,41.000004,27047.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0
139.24286,28.629858,30.91588,29.385141,28093.666,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,3.0,0.0
123.53815,30.029655,25.937534,7.5463448,1118.6481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0
99.11406,31.669046,30.926685,7.440643,1107.403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0
99.21718,32.650105,25.608704,9.733158,1091.1057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,1.0
115.000015,32.000004,2.0000002,2.0000002,1110.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0
98.3472,31.521574,27.284021,7.259711,1105.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0
40.879032,33.049408,18.848045,12.764988,3527.4966,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0
35.59826,35.14261,24.367805,17.27019,3449.404,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0
46.990593,34.5223,12.868855,10.968477,3573.6914,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0
86.00001,31.000004,53.000008,29.000004,3356.0005,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0
37.42029,34.871243,25.483189,17.530216,3447.4067,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0
85.18607,56.09429,60.58104,16.612839,3072.209,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,4.0,4.0,3.0,1.0
69.98717,39.69436,61.39882,10.0,2883.7107,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,4.0,3.0,0.0
74.43699,57.604397,56.30709,13.957876,2995.769,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,4.0,3.0,1.0
66.00001,59.000008,18.000002,10.000001,2827.0002,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,4.0,4.0,3.0,0.0
65.733864,42.34304,56.771606,10.484692,2875.794,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,4.0,3.0,0.0
