id,gender,signup_method,signup_flow,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,country_destination,action_type,device_type
24,1,1,0,0,0,0,0,0,0,0,0,0,2
75,0,1,0,0,0,0,2,0,1,4,5,3,3
78,0,1,12,0,4,2,0,2,0,1,0,6,6
24,1,1,0,0,0,0,0,0,0,0,0,0,2
100,0,0,0,0,0,0,0,0,0,0,0,3,2
59,0,0,0,0,2,1,1,0,1,0,0,3,3
1,3,0,0,0,1,1,0,0,0,1,1,0,2
34,3,0,0,4,2,1,2,0,1,2,0,0,3
110,0,1,0,5,0,0,0,0,1,0,0,3,3
91,1,1,0,0,1,1,2,0,0,0,1,0,2
19,1,1,0,0,0,0,0,0,0,0,0,0,2
73,1,1,0,0,0,0,0,0,1,4,1,4,3
65,0,0,0,0,1,1,2,0,0,2,2,3,2
111,1,1,0,0,0,0,0,0,0,0,1,1,2
102,1,0,0,0,0,0,0,0,0,1,0,0,2
37,1,0,0,0,0,0,0,0,0,1,0,0,2
115,1,0,25,0,0,0,0,1,2,3,0,5,0
37,1,0,0,0,0,0,0,0,0,1,0,0,2
134,3,0,0,0,0,0,1,0,0,1,0,4,2
5,1,0,0,0,6,1,2,0,3,3,0,1,1
4,0,0,0,0,1,1,2,0,1,0,0,1,3
147,1,0,0,0,3,1,0,0,1,0,0,0,3
84,3,0,0,0,0,0,0,0,1,2,0,0,3
83,1,0,0,0,2,1,2,0,0,1,0,4,2
105,3,0,0,0,0,0,0,0,0,1,0,2,2
60,0,0,0,0,2,1,1,0,1,0,0,0,3
19,1,1,0,0,0,0,0,0,0,0,0,0,2
118,0,0,0,0,2,1,2,0,1,0,0,0,3
76,1,0,0,0,1,1,2,0,0,1,0,1,2
79,1,1,0,0,7,6,3,0,1,0,0,3,3
111,0,0,0,2,1,1,2,0,1,2,1,4,3
63,3,0,0,0,0,0,0,0,0,2,0,4,2
37,1,0,0,0,0,0,0,0,0,1,0,4,2
132,0,0,0,0,0,0,1,0,0,0,0,2,2
53,0,0,0,0,0,0,1,0,1,0,6,4,3
18,1,0,0,0,0,0,0,0,0,0,0,4,2
139,1,0,0,0,0,0,1,0,1,4,0,0,3
121,1,1,0,0,0,0,1,0,0,1,2,3,2
88,3,0,0,0,0,0,0,0,0,2,1,1,1
53,3,0,0,0,0,0,1,0,3,3,0,3,1
73,3,0,0,0,0,0,1,0,0,1,0,0,2
119,3,0,0,0,0,0,1,0,0,1,0,4,2
19,1,1,0,0,0,0,0,0,0,0,0,0,2
135,1,0,0,0,0,0,0,0,0,0,0,4,2
74,1,1,0,0,0,0,0,0,1,4,1,4,3
36,0,0,0,0,0,0,0,0,0,2,0,2,2
105,3,0,0,0,0,0,0,0,0,1,0,2,2
55,0,1,0,0,0,0,0,0,1,2,0,1,3
137,0,0,0,0,0,0,1,0,1,0,1,1,3
117,1,0,25,0,0,0,0,1,2,3,0,4,0
53,0,0,0,0,0,0,1,0,1,0,6,4,3
7,1,1,12,0,4,2,0,3,4,5,1,4,4
63,0,0,0,0,1,1,2,0,0,0,0,3,2
130,0,0,0,0,1,1,2,0,1,4,0,1,3
114,1,0,0,0,1,1,2,0,0,1,1,0,2
86,1,0,0,0,0,0,1,0,0,2,0,2,2
109,1,1,0,0,1,1,2,0,1,0,0,4,3
15,0,0,0,0,2,1,2,0,1,0,0,4,3
17,0,1,0,0,0,0,2,0,3,3,0,0,1
116,1,0,25,0,0,0,0,1,2,3,0,3,0
4,0,0,0,0,1,1,2,0,1,0,0,2,3
29,0,1,0,1,3,5,1,0,7,4,0,1,7
135,1,0,0,0,0,0,0,0,0,0,0,4,2
113,0,0,0,2,1,1,2,0,1,2,1,4,3
80,1,1,0,0,7,6,3,0,1,0,0,3,3
126,3,0,0,0,0,0,0,0,0,0,0,1,2
26,0,0,0,0,1,1,1,0,3,3,6,3,1
4,0,0,0,0,1,1,2,0,1,0,0,3,3
135,1,0,0,0,0,0,0,0,0,0,0,0,2
64,0,0,0,0,1,1,2,0,0,0,0,4,2
15,0,0,0,0,2,1,2,0,1,0,0,4,3
143,0,0,0,0,0,0,1,0,0,1,0,3,2
102,1,0,0,0,0,0,0,0,0,1,0,0,2
136,0,1,0,0,0,0,1,0,1,0,0,3,3
88,3,0,0,0,0,0,0,0,0,2,1,1,1
36,0,0,0,0,2,1,2,0,1,0,1,3,3
121,1,1,0,0,0,0,1,0,0,1,2,0,2
78,1,0,0,0,1,1,2,0,0,1,0,4,2
148,0,1,0,0,1,1,2,0,1,4,0,0,3
86,1,0,0,0,0,0,1,0,0,2,0,0,2
14,1,0,0,0,0,0,1,0,0,0,8,4,2
51,0,0,0,0,3,5,0,0,0,0,0,2,2
25,1,1,0,0,0,0,0,0,0,0,0,3,2
111,1,1,0,0,0,0,0,0,0,0,1,1,2
142,0,0,0,0,0,0,1,0,0,1,0,1,2
132,0,0,0,0,0,0,1,0,0,0,0,1,2
120,1,0,0,0,1,1,2,0,0,2,0,0,2
109,1,1,0,0,1,1,2,0,1,0,0,1,3
64,0,0,0,0,1,1,2,0,0,0,0,0,2
120,1,0,0,0,1,1,2,0,0,2,0,1,2
29,0,1,0,1,3,5,1,0,7,4,0,0,7
74,1,0,0,9,0,0,1,0,0,1,0,1,2
89,3,0,0,0,0,0,0,0,0,2,1,0,1
113,1,1,0,0,0,0,0,0,0,0,1,0,2
113,0,0,0,2,1,1,2,0,1,2,1,3,3
13,1,0,0,0,0,0,1,0,0,0,0,0,2
143,1,1,12,0,4,2,0,1,0,0,0,2,2
145,0,0,0,0,0,0,0,0,0,1,0,0,2
96,3,0,0,0,5,1,3,0,2,3,4,0,2
31,1,0,25,0,0,0,1,1,0,1,0,4,2
84,3,0,0,0,0,0,0,0,1,2,0,4,3
76,3,0,0,0,0,0,0,0,0,1,0,4,2
103,1,0,12,0,4,2,0,3,4,5,1,4,4
121,1,1,0,0,0,0,1,0,0,1,2,4,2
34,1,0,0,0,1,1,2,0,0,1,2,4,6
139,1,0,0,0,0,0,1,0,1,4,0,3,3
103,0,0,0,0,0,0,0,0,0,0,8,1,2
125,1,0,0,0,0,0,0,0,0,2,0,2,2
94,3,0,0,0,0,0,0,0,0,2,0,4,2
17,0,1,0,0,0,0,2,0,3,3,0,3,1
104,0,0,0,0,0,0,0,0,0,0,7,0,2
124,1,1,0,0,0,0,3,0,0,1,0,4,2
146,0,0,0,0,0,0,0,0,0,1,0,0,2
7,1,1,12,0,4,2,0,3,4,5,1,4,4
135,0,1,0,0,0,0,1,0,1,0,0,3,3
57,3,0,0,0,0,0,0,0,1,0,0,3,3
88,3,0,0,0,0,0,0,0,0,2,1,0,1
83,1,0,0,0,2,1,2,0,0,1,0,4,2
112,1,1,0,0,0,0,0,0,0,0,1,3,2
27,1,0,0,0,0,0,1,0,0,0,1,0,2
7,1,1,12,0,4,2,0,3,4,5,1,4,4
34,3,0,0,4,2,1,2,0,1,2,0,3,3
94,3,0,0,0,0,0,0,0,0,2,0,4,2
34,3,0,0,4,2,1,2,0,1,2,0,4,3
25,0,0,0,0,0,0,1,0,0,2,0,1,2
96,0,0,0,0,0,0,0,0,0,0,0,0,2
37,0,0,0,0,1,1,2,0,0,0,0,4,2
100,0,0,0,0,0,0,0,0,0,0,0,3,2
72,3,0,0,0,0,0,1,0,0,1,0,0,2
117,0,0,0,0,0,0,0,0,1,4,0,6,3
8,1,0,0,0,0,0,0,0,1,4,1,3,3
3,1,0,0,0,1,1,1,0,0,1,0,5,2
76,1,0,0,0,1,1,2,0,0,1,0,3,2
34,3,0,0,4,2,1,2,0,1,2,0,3,3
38,0,0,0,0,1,1,2,0,0,0,0,3,2
47,1,0,0,0,0,0,1,0,1,2,1,0,3
135,1,0,0,0,0,0,0,0,0,0,0,0,2
141,0,0,0,0,0,0,1,0,0,1,0,3,2
48,1,0,0,0,0,0,1,0,1,2,1,4,6
114,1,0,0,0,1,1,2,0,0,1,1,0,2
13,1,0,0,0,0,0,1,0,0,0,0,4,2
48,1,0,0,0,0,0,1,0,1,2,1,4,6
147,1,0,0,0,3,1,0,0,1,0,0,1,3
45,1,0,0,0,0,0,1,0,3,3,0,3,1
122,1,1,0,0,0,0,3,0,0,1,0,4,2
83,1,0,0,0,2,1,2,0,0,1,0,2,2
60,3,0,0,0,0,0,0,0,0,2,0,1,2
1,3,0,0,0,1,1,0,0,0,1,1,3,2
146,0,0,0,0,0,0,0,0,0,1,0,3,2
102,1,0,0,0,0,0,0,0,0,1,0,0,2
14,0,0,24,0,0,0,0,2,5,6,3,4,6
100,0,0,0,0,0,0,0,0,0,0,0,4,2
8,1,0,0,0,0,0,0,0,1,4,1,1,3
27,1,0,0,0,0,0,1,0,0,0,1,4,2
82,1,0,0,0,0,0,1,0,3,3,0,3,1
6,1,0,0,0,7,8,1,0,0,1,0,0,2
120,1,0,0,0,1,1,2,0,0,2,0,1,2
79,1,0,0,0,2,1,2,0,1,0,0,3,3
13,1,0,0,0,0,0,1,0,0,0,0,1,2
111,1,1,0,0,0,0,0,0,0,0,1,0,2
80,1,1,0,0,7,6,3,0,1,0,0,3,3
31,1,1,0,0,0,0,0,0,1,4,1,1,3
114,0,0,0,0,0,0,0,0,1,0,0,4,3
115,1,0,0,0,1,1,2,0,0,1,1,4,2
32,1,0,0,0,1,1,2,0,0,1,2,4,6
108,3,0,0,0,0,0,0,0,0,1,0,0,2
15,0,0,0,0,2,1,2,0,1,0,0,4,3
136,0,1,0,0,0,0,1,0,1,0,0,3,3
103,1,0,12,0,4,2,0,3,4,5,1,4,4
7,1,1,12,0,4,2,0,3,4,5,1,4,4
142,0,0,0,0,0,0,1,0,0,1,0,4,2
26,0,0,0,0,1,1,1,0,3,3,6,0,1
132,0,0,0,0,0,0,1,0,0,0,0,1,2
127,3,0,0,0,0,0,0,0,0,0,0,3,2
89,1,1,12,0,4,2,0,2,2,6,0,4,6
65,0,0,0,0,1,1,2,0,0,2,2,3,2
124,1,1,0,0,0,0,3,0,0,1,0,4,2
7,1,1,12,0,4,2,0,3,4,5,1,4,4
88,3,0,0,0,0,0,0,0,0,2,1,3,1
73,3,0,0,0,0,0,1,0,0,1,0,4,2
94,3,0,0,0,0,0,0,0,0,2,0,4,2
90,1,1,0,0,1,1,2,0,0,0,1,3,2
90,1,1,0,0,1,1,2,0,0,0,1,0,2
67,1,0,0,0,0,0,0,0,1,0,0,6,3
83,1,0,0,0,0,0,1,0,3,3,0,0,1
73,1,1,0,0,0,0,0,0,1,4,1,4,3
75,1,0,0,9,0,0,1,0,0,1,0,0,2
125,1,0,0,0,0,0,0,0,0,2,0,1,2
50,0,0,0,0,1,1,0,0,1,4,2,4,3
16,3,0,25,0,0,0,0,1,5,6,0,4,4
59,3,0,0,0,0,0,0,0,1,0,0,3,3
64,0,0,0,0,1,1,2,0,0,0,0,0,2
127,1,0,0,0,0,0,0,0,0,2,0,2,2
110,0,1,0,5,0,0,0,0,1,0,0,1,3
96,3,0,0,0,5,1,3,0,2,3,4,3,2
64,0,0,0,0,1,1,2,0,0,0,0,1,2
96,3,0,0,0,5,1,3,0,2,3,4,1,2
100,0,0,0,0,0,0,0,0,0,0,0,4,2
102,1,0,0,0,0,0,0,0,0,1,0,0,2
84,3,0,0,0,0,0,0,0,1,2,0,4,3
34,1,0,0,0,1,1,2,0,0,1,2,4,6
141,0,0,0,0,0,0,0,0,1,0,1,4,3
103,0,0,0,0,0,0,0,0,0,0,8,4,2
68,1,0,0,0,0,0,0,0,1,0,1,1,3
141,0,0,0,0,0,0,0,0,1,0,1,4,3
143,1,1,12,0,4,2,0,1,0,0,0,1,2
29,1,0,0,0,0,0,1,0,0,0,1,0,2
94,3,0,0,0,1,1,2,0,0,1,4,3,2
16,3,0,25,0,0,0,0,1,5,6,0,4,4
94,3,0,0,0,0,0,0,0,0,2,0,4,2
117,0,0,0,0,0,0,0,0,1,4,0,1,3
135,1,0,0,0,0,0,0,0,0,0,0,0,2
13,1,0,0,0,0,0,1,0,0,0,0,0,2
115,1,0,25,0,0,0,0,1,2,3,0,0,0
7,1,1,12,0,4,2,0,3,4,5,1,4,4
97,0,1,0,0,0,0,0,0,3,3,0,3,1
72,3,0,0,0,0,0,1,0,0,1,0,3,2
101,0,0,0,0,0,0,0,0,0,0,0,4,2
8,1,0,0,0,0,0,0,0,1,4,1,3,3
93,3,0,0,0,1,1,2,0,0,1,4,4,2
8,1,0,0,0,0,0,0,0,1,4,1,3,3
7,1,1,12,0,4,2,0,3,4,5,1,4,4
24,0,0,0,0,1,1,1,0,3,3,6,3,1
149,1,0,0,0,0,0,1,0,0,1,0,1,2
133,3,0,0,0,0,0,1,0,0,1,0,4,2
22,3,0,0,0,1,1,0,0,0,1,0,2,2
121,1,1,0,0,0,0,1,0,0,1,2,0,2
15,0,0,0,0,2,1,2,0,1,0,0,4,3
101,0,0,0,0,0,0,0,0,0,0,0,4,2
58,1,0,0,0,0,0,0,0,1,4,0,1,3
146,0,0,0,0,0,0,0,0,0,1,0,3,2
110,0,1,0,5,0,0,0,0,1,0,0,0,3
86,1,0,0,0,0,0,1,0,0,2,0,0,2
33,1,0,0,0,1,1,2,0,0,1,2,4,6
7,1,1,12,0,4,2,0,3,4,5,1,4,4
64,0,0,0,0,1,1,2,0,0,0,0,3,2
88,3,0,0,0,0,0,0,0,0,2,1,3,1
28,1,0,0,0,0,0,1,0,0,0,1,0,2
76,3,0,0,0,0,0,0,0,0,1,0,2,2
132,0,0,0,0,0,0,1,0,0,0,0,3,2
121,1,1,0,0,0,0,1,0,0,1,2,4,2
79,1,0,0,0,2,1,2,0,1,0,0,0,3
130,0,1,0,0,0,0,0,0,0,1,0,3,2
110,0,1,0,5,0,0,0,0,1,0,0,3,3
130,0,1,0,0,0,0,0,0,0,1,0,0,2
115,0,0,0,0,0,0,0,0,1,0,0,4,3
62,3,0,0,0,0,0,0,0,0,2,0,3,2
19,1,1,0,0,0,0,0,0,0,0,0,0,2
100,0,0,0,0,0,0,0,0,0,0,0,4,2
70,0,0,0,0,2,4,1,0,1,0,1,1,3
102,1,0,0,0,0,0,0,0,0,1,0,0,2
116,0,0,0,0,0,0,0,0,1,4,0,6,3
26,0,0,0,0,1,1,1,0,3,3,6,0,1
43,0,0,0,0,2,1,2,0,1,4,0,0,5
45,1,0,0,0,0,0,1,0,3,3,0,0,1
114,1,0,0,0,1,1,2,0,0,1,1,4,2
34,3,0,0,4,2,1,2,0,1,2,0,1,3
26,0,0,0,0,1,1,1,0,3,3,6,3,1
31,1,0,25,0,0,0,1,1,0,1,0,4,2
127,3,0,0,0,0,0,0,0,0,0,0,1,2
107,3,0,0,0,0,0,0,0,0,1,0,2,2
93,3,0,0,0,1,1,2,0,0,1,4,4,2
88,0,1,12,0,4,2,0,1,2,5,0,4,6
76,1,0,0,0,1,1,2,0,0,1,0,1,2
139,1,0,0,0,0,0,1,0,1,4,0,3,3
104,1,0,12,0,4,2,0,3,4,5,1,4,4
104,0,0,0,0,0,0,0,0,0,0,8,1,2
91,1,0,0,0,1,1,2,0,0,1,0,2,2
60,0,0,0,0,2,1,1,0,1,0,0,1,3
123,1,1,0,0,0,0,3,0,0,1,0,4,2
8,1,0,0,0,0,0,0,0,1,4,1,3,3
116,0,0,0,0,0,0,0,0,1,0,0,4,3
76,1,0,0,0,1,1,2,0,0,1,0,3,2
134,3,0,0,0,0,0,1,0,0,1,0,4,2
109,0,1,0,5,0,0,0,0,1,0,0,1,3
51,0,0,0,0,3,5,0,0,0,0,0,2,2
114,1,0,0,0,1,1,2,0,0,1,1,4,2
109,1,1,0,0,1,1,2,0,1,0,0,2,3
16,3,0,25,0,0,0,0,1,5,6,0,4,4
127,3,0,0,0,0,0,0,0,0,0,0,0,2
73,1,1,0,0,0,0,0,0,1,4,1,4,3
23,1,1,0,0,0,0,0,0,0,0,0,0,2
121,3,0,0,0,0,0,1,0,0,1,0,4,2
74,1,0,0,9,0,0,1,0,0,1,0,4,2
15,0,0,0,0,2,1,2,0,1,0,0,3,3
7,1,1,12,0,4,2,0,3,4,5,1,4,4
91,1,0,0,0,1,1,2,0,0,1,0,4,2
82,1,0,0,0,0,0,1,0,3,3,0,3,1
114,1,0,0,0,1,1,2,0,0,1,1,4,2
0,0,1,0,0,3,1,1,0,3,3,0,2,1
71,0,0,0,0,3,1,1,0,1,0,0,0,3
96,3,0,0,0,5,1,3,0,2,3,4,3,2
120,1,0,0,0,1,1,2,0,0,2,0,4,2
116,1,0,25,0,0,0,0,1,2,3,0,4,0
94,3,0,0,0,0,0,0,0,0,2,0,0,2
6,1,0,0,0,7,8,1,0,0,1,0,0,2
79,1,0,0,0,2,1,2,0,1,0,0,3,3
112,1,1,12,14,4,2,2,1,0,1,4,4,6
133,1,0,0,0,0,0,0,0,0,0,0,0,5
83,3,0,0,0,0,0,0,0,0,1,0,3,2
111,1,1,0,0,0,0,0,0,0,0,1,1,2
15,0,0,0,0,2,1,2,0,1,0,0,4,3
131,0,0,0,0,0,0,1,0,0,0,0,3,2
139,1,0,0,0,0,0,1,0,1,4,0,1,3
62,3,0,0,0,0,0,0,0,0,2,0,4,2
65,0,0,0,0,1,1,2,0,0,2,2,0,2
76,1,0,0,0,1,1,2,0,0,1,0,1,2
113,1,0,0,0,1,1,2,0,0,1,1,4,2
121,1,1,0,0,0,0,1,0,0,1,2,2,2
47,1,0,0,0,0,0,1,0,1,2,1,4,6
131,0,0,0,0,0,0,1,0,0,0,0,3,2
76,1,0,0,0,1,1,2,0,0,1,0,1,2
49,0,0,0,0,1,1,0,0,1,4,2,0,3
9,1,0,0,0,0,0,0,0,1,4,1,3,3
63,0,0,0,0,1,1,2,0,0,0,0,4,2
66,0,1,0,0,1,1,2,0,1,4,0,0,3
141,0,0,0,0,0,0,0,0,1,0,1,4,3
78,1,0,0,0,2,1,2,0,1,0,0,0,3
16,3,0,25,0,0,0,0,1,5,6,0,4,4
78,3,0,0,0,0,0,0,0,0,1,0,0,2
133,0,0,0,0,0,0,1,0,0,0,0,1,2
30,3,0,0,0,1,1,2,0,3,3,0,2,1
17,0,1,0,0,0,0,2,0,3,3,0,0,1
69,0,0,0,0,3,1,1,0,1,0,0,1,3
78,3,0,0,0,0,0,0,0,0,1,0,4,2
126,1,1,0,0,0,0,0,0,0,0,0,0,2
1,3,0,0,0,1,1,0,0,0,1,1,3,2
120,1,0,0,0,1,1,2,0,0,2,0,1,2
115,0,0,0,0,0,0,0,0,1,0,0,4,3
118,0,0,0,0,2,1,2,0,1,0,0,1,3
102,1,0,0,0,0,0,0,0,0,1,0,1,2
68,1,0,0,0,0,0,0,0,1,0,1,3,3
10,1,0,24,0,0,0,1,2,0,0,5,4,2
32,3,0,0,0,0,0,1,0,1,0,2,3,3
96,3,0,0,0,5,1,3,0,2,3,4,0,2
53,0,0,0,0,0,0,1,0,1,0,6,3,3
45,1,1,12,0,4,2,0,1,2,3,0,4,6
64,0,0,0,0,1,1,2,0,0,0,0,0,2
71,0,0,0,0,3,1,1,0,1,0,0,3,3
110,0,1,0,5,0,0,0,0,1,0,0,0,3
60,3,0,0,0,0,0,0,0,1,0,0,1,3
77,1,0,0,0,1,1,2,0,0,1,0,3,2
120,1,0,0,0,1,1,2,0,0,2,0,2,2
75,1,0,0,9,0,0,1,0,0,1,0,2,2
108,3,0,0,0,0,0,0,0,0,1,0,0,2
135,1,0,0,0,0,0,0,0,0,0,0,0,2
1,3,0,0,0,1,1,0,0,0,1,1,0,2
96,3,0,0,0,5,1,3,0,2,3,4,0,2
97,0,1,0,0,0,0,0,0,3,3,0,1,1
117,0,0,0,0,0,0,0,0,1,4,0,6,3
17,1,0,0,0,0,0,0,0,0,0,0,4,2
71,3,0,0,0,0,0,1,0,0,1,0,1,2
61,3,0,0,0,0,0,0,0,0,2,0,0,2
146,1,0,25,0,0,0,0,1,2,3,0,0,0
66,0,1,0,0,1,1,2,0,1,4,0,1,3
131,0,0,0,0,0,0,1,0,0,0,0,1,2
102,1,0,0,0,0,0,0,0,0,1,0,0,2
68,1,0,0,0,3,1,1,0,1,0,0,4,3
103,1,0,12,0,4,2,0,3,4,5,1,4,4
121,1,1,0,0,0,0,1,0,0,1,2,0,2
97,0,1,0,0,0,0,0,0,3,3,0,3,1
32,3,0,0,0,0,0,1,0,1,0,2,4,3
113,1,0,0,0,1,1,2,0,0,1,1,1,2
94,3,0,0,0,0,0,0,0,0,2,0,0,2
53,0,0,0,0,0,0,1,0,1,0,6,4,3
88,3,0,0,0,0,0,0,0,0,2,1,1,1
15,0,0,0,0,2,1,2,0,1,0,0,4,3
84,3,0,0,0,0,0,0,0,1,2,0,4,3
72,1,1,0,0,0,0,0,0,1,4,1,4,3
95,3,0,0,0,0,0,0,0,0,2,0,4,2
97,0,1,0,0,0,0,0,0,3,3,0,1,1
125,1,1,0,0,0,0,3,0,0,1,0,4,2
81,1,0,0,0,0,0,1,0,3,3,0,0,1
32,1,0,25,0,0,0,1,1,0,1,0,1,2
41,1,0,0,0,0,0,0,0,6,10,0,2,8
83,1,0,0,0,0,0,1,0,3,3,0,0,1
120,1,0,0,0,1,1,2,0,0,2,0,3,2
54,1,1,0,0,0,0,0,0,1,2,2,1,3
47,0,0,0,0,2,1,2,0,1,4,0,2,3
4,0,0,0,0,1,1,2,0,1,0,0,0,3
84,3,0,0,0,0,0,0,0,1,2,0,0,3
103,1,0,12,0,4,2,0,3,4,5,1,4,4
138,0,1,0,0,7,2,1,0,1,2,0,4,3
95,3,0,0,0,0,0,0,0,0,2,0,0,2
145,1,0,25,0,0,0,0,1,2,3,0,1,0
91,3,0,0,0,1,1,2,0,0,1,4,3,2
104,0,0,0,0,0,0,0,0,0,0,8,3,2
90,1,1,0,0,1,1,2,0,0,0,1,4,2
13,0,0,0,0,0,0,0,0,1,0,1,2,3
121,1,1,0,0,0,0,1,0,0,1,2,4,2
102,1,0,0,0,0,0,0,0,0,1,0,3,2
84,3,0,0,0,0,0,0,0,1,2,0,4,3
63,3,0,0,0,0,0,0,0,0,2,0,3,2
8,1,0,0,0,0,0,0,0,1,4,1,0,5
96,3,0,0,0,5,1,3,0,2,3,4,1,2
62,3,0,0,0,0,0,0,0,0,2,0,4,2
30,3,0,0,0,1,1,2,0,3,3,0,1,0
126,1,0,0,0,0,0,0,0,0,2,0,1,2
91,0,0,0,0,0,0,0,0,0,2,0,1,2
66,0,1,0,0,1,1,2,0,1,4,0,4,3
13,1,0,0,0,0,0,1,0,0,0,0,4,2
73,1,1,0,0,0,0,0,0,1,4,1,3,3
79,1,0,0,0,2,1,2,0,1,0,0,1,3
65,0,0,0,0,1,1,2,0,0,2,2,4,2
136,0,1,0,0,0,0,1,0,1,0,0,3,3
85,0,1,12,0,4,2,0,1,2,5,0,4,6
149,1,0,0,0,0,0,1,0,0,1,0,1,2
126,3,0,0,0,0,0,0,0,0,0,0,2,2
136,0,1,0,0,0,0,1,0,1,0,0,3,3
38,0,0,0,0,1,1,2,0,0,0,0,4,2
71,3,0,0,0,0,0,1,0,0,1,0,4,2
27,1,0,0,0,0,0,1,0,0,0,1,4,2
102,1,0,0,0,0,0,0,0,0,1,0,0,2
53,0,0,0,0,0,0,1,0,1,0,6,4,3
88,3,0,0,0,0,0,0,0,0,2,1,1,1
122,1,1,0,0,0,0,3,0,0,1,0,4,2
139,1,0,0,0,0,0,1,0,1,4,0,0,3
91,0,0,0,0,0,0,0,0,0,2,0,1,2
133,3,0,0,0,0,0,1,0,0,1,0,4,2
38,1,0,0,0,0,0,0,0,0,1,0,2,2
89,1,0,0,0,1,1,2,0,0,1,0,4,2
16,3,0,25,0,0,0,0,1,5,6,0,4,4
86,1,0,0,0,0,0,1,0,0,2,0,0,2
86,1,0,0,0,0,0,1,0,0,2,0,4,2
115,0,0,0,0,0,0,0,0,1,0,0,0,3
83,1,0,0,0,2,1,2,0,0,1,0,5,2
97,0,1,0,0,0,0,0,0,3,3,0,2,1
92,1,0,0,0,1,1,2,0,0,1,0,0,2
88,1,0,0,0,0,0,0,0,1,2,0,0,3
130,0,0,0,0,0,0,1,0,0,0,0,3,2
94,3,0,0,0,0,0,0,0,0,2,0,4,2
55,0,1,0,0,0,0,0,0,1,2,0,0,3
120,1,0,0,0,1,1,2,0,0,2,0,0,2
26,0,0,0,0,1,1,1,0,3,3,6,0,1
3,1,0,0,0,1,1,1,0,0,1,0,4,2
139,1,0,0,0,0,0,1,0,1,4,0,0,3
116,0,0,0,0,0,0,0,0,1,0,0,0,3
6,1,0,0,0,7,8,1,0,0,1,0,1,2
37,1,0,0,0,0,0,0,0,0,1,0,2,2
141,0,0,0,0,0,0,1,0,0,1,0,1,2
98,0,0,0,0,0,0,0,0,0,0,0,4,2
53,3,0,0,0,0,0,1,0,3,3,0,1,1
53,0,1,0,0,0,0,0,0,1,2,0,4,3
112,1,1,0,0,0,0,0,0,0,0,1,3,2
78,3,0,0,0,0,0,0,0,0,1,0,4,2
94,3,0,0,0,0,0,0,0,0,2,0,5,2
96,3,0,0,0,5,1,3,0,2,3,4,1,2
125,1,1,0,0,0,0,0,0,0,0,0,0,2
88,3,0,0,0,0,0,0,0,0,2,1,4,1
96,3,0,0,0,5,1,3,0,2,3,4,1,2
59,3,0,0,0,0,0,0,0,1,0,0,3,3
99,0,1,0,0,0,0,0,0,3,3,0,1,1
126,1,0,0,0,0,0,0,0,0,1,0,0,2
33,1,0,0,0,1,1,2,0,0,1,2,4,6
111,1,1,0,0,0,0,0,0,0,0,1,4,2
127,3,0,0,0,0,0,0,0,0,0,0,3,2
31,1,0,25,0,0,0,1,1,0,1,0,4,2
23,3,0,0,0,1,1,0,0,0,1,0,4,2
92,0,0,0,0,0,0,0,0,0,2,0,1,2
17,0,1,0,0,0,0,2,0,3,3,0,1,1
93,3,0,0,0,1,1,2,0,0,1,4,1,2
35,0,0,0,0,0,0,0,0,0,2,0,0,2
110,0,1,0,5,0,0,0,0,1,0,0,1,3
128,3,0,0,0,0,0,0,0,0,0,0,3,2
116,0,0,0,0,0,0,0,0,1,4,0,4,3
91,1,0,0,0,1,1,2,0,0,1,0,4,2
52,0,0,0,0,0,0,1,0,1,0,6,4,3
76,1,0,0,0,1,1,2,0,0,1,0,1,2
94,3,0,0,0,0,0,0,0,0,2,0,1,2
75,0,1,0,0,0,0,2,0,1,4,5,1,3
122,1,1,0,0,0,0,3,0,0,1,0,4,2
109,1,1,0,0,1,1,2,0,1,0,0,4,3
117,0,0,0,0,0,0,0,0,1,4,0,3,3
121,1,1,0,0,0,0,1,0,0,1,2,0,2
130,0,1,0,0,0,0,0,0,0,1,0,0,2
109,1,1,0,0,1,1,2,0,1,0,0,4,3
11,0,0,0,0,2,1,2,0,1,0,0,1,3
111,1,1,0,0,0,0,0,0,0,0,1,4,2
90,1,1,0,0,1,1,2,0,0,0,1,3,2
4,0,0,0,0,1,1,2,0,1,0,0,0,3
9,1,0,0,0,0,0,0,0,1,4,1,4,3
88,3,0,0,0,0,0,0,0,0,2,1,1,1
96,3,0,0,0,5,1,3,0,2,3,4,1,2
44,0,0,0,0,1,1,2,0,0,1,0,1,2
88,3,0,0,0,0,0,0,0,0,2,1,3,1
11,0,0,0,0,2,1,2,0,1,0,0,1,3
121,1,1,0,0,0,0,1,0,0,1,2,2,2
113,0,0,0,2,1,1,2,0,1,2,1,2,3
135,1,0,0,0,0,0,0,0,0,0,0,4,2
113,1,0,0,0,1,1,2,0,0,1,1,4,2
75,0,1,0,0,0,0,2,0,1,4,5,0,3
122,1,1,0,0,0,0,3,0,0,1,0,2,2
73,1,1,0,0,0,0,0,0,1,4,1,4,3
13,1,0,0,0,0,0,1,0,0,0,0,4,2
38,0,0,0,0,1,1,2,0,0,0,0,4,2
3,1,0,0,0,1,1,1,0,0,1,0,1,0
3,1,0,0,0,1,1,1,0,0,1,0,4,2
